id,name,area,experience,description,key_skills,employer,alternate_url,from,to,currency
76287212,Senior Python разработчик,Санкт-Петербург,Более 6 лет,"Мы – Компания, которая входит в «Реестр аккредитованных организаций осуществляющих деятельность в области информационных технологий»Кто мы? Мы стартап образованный в июле 2020 года двумя выходцами их компании ЦИАН - Павлом Тарасовым (руководитель Data Science и Data Engineering) и Петром Марковым (директор по региональному развитию). Наша миссия - помогать поставщикам на маркетплейсы решать их рутинные проблемы автоматически, находить точки роста выручки и пользоваться ими, делать так, что деньги отданные за наш сервис с лихвой окупаются за счет той пользы которую мы даем. Основные задачи, которые решает компания, которые могут стать твоими:    Разрабатывать многопоточный нагруженный (тысячи RPS) скрапер данных на AWS-like (yandex cloud) стеке. Источников данных не много, но они очень большие (терабайты новых данных ежедневно) и важна точность   Разрабатывать приложения в микросервисной архитектуре   Собирать инструментарий, из которого аналитики и data scientist-ы смогут без bolier plate кода собирать удобные и красивые инструменты для поставщиков и работы с данными, делать zero-downtime автоматический деплой этих инструментов   Менторить и обучить сотрудников, проводить code-review, выстраивать процессы деплоя, реагировать и оперативно решать проблемы на production   Наш стек: Python 3.8-3.10 (в основном 3.10), FastAPI, Postgres, Clickhouse, Redis, Trino, Severless, S3, SQS А еще мы:- практикуем обязательны code review всех изменений- уделяем большое внимание написанию тестов. Пишем юнит, функциональные (силами разработчиков) и end-2-end (силами QA-инженеров) тесты- стараемся минимизировать написание boilerplate-кода (используем шаблоны микросервисов, разрабатываем внутренние библиотеки)- внимательно относимся к качеству кода (используем линтеры, mypy и т.д.) Нам важно что бы ты хотел:   Делать лучший продукт на рынке. Быть уверенным что все наши сервисы дают клиенту правильные рекомендации и видеть как клиенты растут вместе с нами   Решать сложные задачи и искать новые решения. Зачастую многие задачи непонятно как решить, как технически, так и продуктово - нужны люди способные придумать как и какие технологии применить для решения боли клиента   Быть честным и открытым. Получать удовольствие от работы в сильной команде, а также привносить в команду позитивные изменения   Мы видим на этой позиции человека, который   Готов работать не по четкому ТЗ, а по бизнес требованиям и способен спроектировать масштабируемый поддерживаемый проект   Умеет работать в сжатых сроках и отвечать за свой результат   Имеет знания python, паттернов проектирования на микросервисной архитектуре, SQL, Unix/Linux, Docker   Имеет опыт написания тестов (pytest);   Умеет оптимизировать производительность приложения и запросов в базы данных;   Понимает суть задачи и вносит минимальные необходимые изменения (без “переписать всё”)   Работал с высоконагруженными проектами   Мы видим на этой позиции человека, который знает как мониторить приложения в продакшене   Будет плюсом:   Знание AWS-стека, Serverless   Опыт работы с кликхаусом и оптимизацией запросов   Преимущества работы у нас:   Возможность принимать участие в проектирование архитектуры и строить большую часть с 0   Большая часть задач - новая разработка, а не поддержка легаси кода   Овертаймы - не систематическая история. Они, конечно случаются - поэтому у нас официальный ненормированный рабочий день (31 день отпуска), кроме того овертаймы записываются и отгуливаются   Перспектива роста в тех лида - мы набираем сильную команду   Работа удаленная  ","['Python', 'ClickHouse', 'SQL', 'Linux', 'Flask', 'AWS', 'Pandas']",ANABAR,https://hh.ru/vacancy/76287212,,,
76274840,Middle/Senior Python developer,Москва,От 3 до 6 лет,"Информация о компании: Команда ARK уже более 15 лет в сфере разработки ИТ-решений. Мы работали над сайтами, мобильными приложениями и IT платформами для крупнейших медийных, фармацевтических, киберспорт и FMCG компаний. Более пяти лет назад мы создали собственное SFA-решение для автоматизации работы мерчандайзера для отраслей Retail & FMCG. ARK сегодня это экосистема решений, которые позволяют полностью закрыть все потребности по оптимизации бизнес процессов. Проект: Мы разрабатываем b2b решение в области мерчендайзинга. Простым языком - наша платформа позволяет крупным производителям и поставщикам контролировать выкладку их товаров в магазинах партнеров - торговых сетей. В текущий момент мы уже вышли на рынок и находимся на этапе роста и масштабирования продукта. Под капотом у нас сложная бизнес-логика и относительно большие нагрузки. Предстоящие задачи: · Разработка, code review, рефакторинг кода; · Сопровождение и документирование написанного кода; · Участие в проектировании систем; · Оптимизация сервисов под высокие нагрузки. Мы ожидаем от тебя: · Опыт в продакшн от 3-х лет! Нам нужен уверенный мидл или сеньор; · Мы используем Django, Django Rest Framework, Postgresql. Опыт в применении этих инструментов будет большим плюсом, но если ты уверенно чувствуешь себя в любом другом веб-фреймворке и готов сменить стек, мы можем это обсудить; · Обязательно владение git, большой плюс если есть опыт работы с docker, docker-compose и понимание DevOps методологии; · Понимание базовых принципов работы баз данных и построения запросов, основных архитектурных подходов, алгоритмов и структур данных; · Умение писать читабельный и поддерживаемый код; · Системное мышление; Как мы работаем · у нас in-house разработка; · долгосрочные проекты – игра «в долгую» (не проектная занятость); · используем agile-подход с двухнедельными спринтами; · один на один с трудностями не оставляем, всё обсуждаем и помогаем друг другу. Мы предлагаем · оплата по рынку и выше; · удаленный формат работы; · сильная команда специалистов по разным направлениям; · возможность повлиять на цифровую трансформацию · официальное трудоустройство, соблюдение ТК Почему у нас хорошо? ·  Стабильность. Компания экономически устойчива и растёт каждый год. · Масштаб. Вы станете участником крупных проектов, полностью меняющих бизнес-процессы и даже бизнесы. · Интерес. Вы попадёте в насыщенную событиями рабочую атмосферу крупной компании. · Доверие. Лояльное руководство, отсутствие микроменеджмента. · Комфорт. Мы за work-life balance – стараемся жить без переработок и отдыхать в выходные.","['Git', 'PostgreSQL', 'Управление проектами', 'Docker', 'Творческое мышление', 'Python', 'Django Framework', 'Docker-compose', 'Системное мышление', 'принимать решения и за их результаты отвечать самостоятельно']",ARK,https://hh.ru/vacancy/76274840,170000.0,,RUR
76294246,Middle Backend Python программист,Москва,От 1 года до 3 лет,"Привет! Мы создаем системы искусственного интеллекта в области синтеза и распознавания речи, и интерфейсы для них.Если вы стремитесь улучшить жизнь других, присоединяйтесь и развивайтесь вместе с нами. Чем нужно заниматься:  Разработка на Python сервисной части продукта Разработка скриптов для интеграции со сторонними сервисами по REST API/SOAP Устранение багов в бэкенд части и скриптах интеграции Предложения по улучшению архитектуры, на которой функционируют продукты компании Работа в команде, участие в еженедельных митапах  Требования:  Опыт коммерческой разработки с использованием Python от 1,5 лет - кандидатов с меньшим опытом пока не готовы рассматривать Опыт использования Swagger Опыт работы в команде Знание PostreSQL либо MySQL  Будет преимуществом:  Опыт использования REST API Знание технологий работы с MongoDB, ElasticSearch Умение применять нагрузочное тестирование  Условия:  Удалённая работа или офис в г. Белгород График работы 5/2 Корпоративная техника Аккредитованная IT компания Различные варианты оформления ","['Python', 'MongoDB', 'Swagger', 'FastAPI', 'Django Framework', 'REST', 'Git', 'SQL']",Lexicom,https://hh.ru/vacancy/76294246,,,
76276760,Ruby on Rails разработчик,Санкт-Петербург,От 1 года до 3 лет,"NAUMEN — российская ИТ-компания. Она создает и внедряет решения, которые помогают бизнесу и государству перевести клиентов в цифровую среду и избавить сотрудников от рутины, оставив время для решения более важных задач. Более 200 млн пользователей из России, стран Европы и Азии в повседневной жизни пользуются решениями NAUMEN. Главная ценность NAUMEN — это люди, которые горят идеей и желанием создавать интеллектуальные решения. Открытость и поддержка руководства, разнообразие продуктов и технологий позволяют создать комфортную среду для роста и развития каждого сотрудника. Это подкрепляется рейтингами: NAUMEN входит в топ-35 лучших работодателей по версии Forbes и в топ-5 ИТ-работодателей по версии hh.ru. Мы ищем Ruby on Rails разработчика в продуктовую команду Скорозвон. Скорозвон — облачный сервис, который помогает бизнесу в коммуникациях с клиентами. Помимо телефонии, он включает в себя CRM, транскрибацию и анализ речи, IVR и роботов. Также сервис интегрируется с популярными CRM-системами, dash-бордами, маркетплейсами и многим другим. Клиенты могут нанимать удаленных сотрудников и не привязываться к их местонахождению, наличию оборудования и возможностям передвижения. Например, Яндекс.Такси использует Скорозвон, чтобы организовать поддержку пользователей, а Greenpeace — для связи с инвесторами, чтобы рассказать о запуске нового проекта. Нашим сервисом пользуются тысячи клиентов, поэтому мы с вниманием относимся к вопросам стабильности, оптимизации нагрузки и горизонтального масштабирования. Мы используем гибридную модель управления проектами - берём лучшее от Agile, но с ориентиром на стратегическую цель и конечный результат. Мы проводим совместное планирование, ретроспективы\техно-ретроспективы и регулярные митинги так, чтобы они помогали разработчикам, а не мешали им. В основном задачи будут связаны с улучшением CRM системы, которая написана на Ruby On Rails. Но если есть желание расширить свой технологический стек, можно познакомиться с Elixir, Golang, Python, Rust и прочим. У каждого разработчика есть возможность предлагать новые технические решения, участвовать в их внедрении и в развитии продукта в целом. Над чем предстоит работать:   вести разработку на Ruby On Rails и сопутствующих технологиях;  расширять функциональность и возможности системы;   реализовывать микросервисы и интегрировать их в облачную архитектуру   повышать производительность и отказоустойчивость системы;   взаимодействовать с командами аналитики, тестирования, devops.   Чтобы справляться с задачами нужны:   опыт промышленной разработки на Ruby on Rails;   понимание и умение применять принципы ООП, SOLID, структурные и порождающие паттерны, анти-паттерны программирования;   общее понимание реляционных баз данных, ORM - его слабости и преимущества. Прикладное знакомство с PostgreSQL на уровне понимания ярких фич и особенностей данной СУБД;   опыт работы с распределёнными системами управления версиями - Git или подобное.   А также вам помогут:   знания нереляционных СУБД и понимание, для чего они нужны. Например, Redis, Elasticsearch;   знакомство с Docker, Docker-compose;   опыт обращения с k8s на уровне диагностики сервисов;   желание и готовность расширять свой технический кругозор.  ","['Git', 'Ruby', 'Ruby On Rails']",NAUMEN,https://hh.ru/vacancy/76276760,,,
76268864,Python-разработчик в команду Дисков и бэкапов,Санкт-Петербург,От 3 до 6 лет,"Мы приглашаем Python-разработчика в команду Дисков и бэкапов. Команда дисков и бэкапов занимается разработкой API для управления бэкапами виртуальных машин, сетевыми дисками, сетевыми файловыми системами Облака Selectel, низкоуровневой системой Ceph и интеграцией с объектным хранилищем облака. Это вакансия для вас, если   Вам интересно разбираться в сложной микросервисной архитектуре   Вам важна цельность продукта, над которым вы трудитесь - работа не в стол, а создание реальных продуктовых ценностей   Вы любите задачи близкие к “железу”   Вы не прочь временами примерять на себя шапочку Шерлока Холмса и расследовать, почему диски находятся в том или ином статусе при нагрузке от кубера или как ваш python-компонент будет вести себя при работе с nvme-of технологией и другие загадки современности   Вам хотелось бы работать в сплоченной команде по agile-методологиям   Основные задачи   Разрабатывать отдельные компоненты и большие модули отказоустойчивого географически распределённого бэкенда для сервисов управления бэкапами виртуальных машин, дисками и файловыми системами высокой ёмкости (измеряем в петабайтах!)   Интегрировать новые фичи с общими сервисами облака – протаскивать от возможностей новой версии Ceph до уровня общего аккаунтинга и единой панели управления   Участвовать в архитектурном проектировании решений   Писать unit и функциональные тесты   Проводить ревью кода коллег   Интегрировать решения с учетом принятых CI/CD-практик   От вас мы ожидаем   Уверенное знание Python   Опыт работы с ОС семейства Linux   Опыт и владение инструментами командной разработки (git, github/gitlab, review)   Опыт разработки проектов c sqlalchemy, gevent/eventlet   Опыт использования реляционных СУБД   Понимание принципов и владение инструментами CI/CD: Ansible/Puppet, Gitlab CI / Jenkins   Плюсом будет   Опыт работы с проектом OpenStack, его экосистемой и инфраструктурой для работы с ним: Gerrit, DevStack   Опыт работы с Ceph   Опыт работы с Docker   Опыт работы с популярными инструментами для кэширования: Redis, memcached   Знакомство с принципами работы систем мониторинга и визуализации метрик: Prometheus, Zabbix, Grafana   Навыки работы с graylog, elasticsearch   Владение английским на уровне, достаточном для общения с зарубежными коллегами на конференциях, в почтовых рассылках и IRC   Про условия работы  Оформление в официально аккредитованную IT-компанию Белая заработная плата Годовая премия по результатам работы до 15% от суммарного оклада за 12 месяцев Релокационный бонус при переезде Бесплатные обеды и кофе-брейки Гибкое начало рабочего дня (до 12:00) Офис в Санкт-Петербурге в 10 минут пешком от м. Московские ворота, своя парковка (и для велосипедов тоже) Возможен как удаленный формат работы, так и офис ","['OpenStack', 'Python', 'Linux', 'Docker', 'Git']",Selectel,https://hh.ru/vacancy/76268864,,,
76267771,Python Senior developer,Волгоград,От 3 до 6 лет,"Интернет-платформа Stroyportal - крупнейший в России информационный сайт по строительству и ремонту. Ежегодно 10 000 000 человек и 156 000 профи выбирают материалы на нашем сайте. Над продуктом работает более 30 человек. Мы планируем изменить отрасль, которая не менялась уже десятки лет и создать отраслевой HH, ЦИАН. Нашими клиентами являются ПАО Северсталь, Яндекс, Всеинструменты.ру, Технониколь, ЛеруаМерлен, ОБИ, СТД Петрович, Металлпрофиль, Rehau - более 150 компаний. С 2022 года портфельная компания крупнейшего в мире инвестиционного фонда. Нам нужен сильный back-end разработчик в Команду.    Обязанности:  Разработка backend/server-side для сайта на Python Django Разработка масштабируемых высоконагруженных решений Создание новых компонентов, модулей системы Оптимизация существующих систем    Стек технологий:  Python Django / Jinja 2 Celery PostgreSQL Elasticsearch    Требования:  Опыт работы с python обязателен Умение быстро разбираться в чужом коде Опыт работы с django Опыт работы с реляционными базами данных/SQL;    Будет плюсом:  Глубокое понимание объектно-ориентированного программирования и шаблонов проектирования; Опыт с PostgreSQL на уровне оптимизации запросов; Linux advanced user;   Умение пользоваться Git;    Условия работы:  высокая окладная часть и бонусы, оплата 2 раза в месяц удаленный формат работы оформление по ТК, полностью оплачиваемый отпуск оплачиваемые больничные молодой дружный коллектив постоянная работа и развитие в растущей федеральной ИТ компании большие перспективы карьерного роста отсрочка от армии (для военнообязанных) льготная ипотека под 5% для ИТ компаний    Работа над очень крупным проектом, возможность прокачать навыки и портфолио.","['Разработка нового продукта', 'Оптимизация бизнес-процессов', 'Управление командой', 'Linux', 'Pl/Python', 'PostgreSQL', 'MySQL', 'Django Framework', 'Информационные технологии', 'руководство командой разработчиков', 'Python', 'SQL']",Stroyportal.ru - интернет-площадка,https://hh.ru/vacancy/76267771,,,
76287768,Разработчик DWH + BI,Москва,От 1 года до 3 лет,"Функциональные обязанности:  проектирование архитектуры аналитической системы, выбор ETL-инструментов и оптимальных способов извлечения и преобразования данных из источников, технологий хранения данных / аналитических СУБД / витрин в составе проектной команды оценка работ по разработке аналитической системы разработка ETL-пакетов и необходимых для извлечения данных интеграций (посредством API, файлового обмена, подключения по ODBC) разработка хранилищ и витрин данных (в т.ч. с разделением на холодный и горячий слой данных; разделением на Stage и ODS-слои – в меньшей степени) развертывание, подключение и базовая настройка аналитических продуктов (Yandex Data Platform, Visiology) подключение и разработка нестандартных визуализаций (Viziology)  Что мы будем ценить в Вас:  Yandex Data Platform: Data Proc (Apache Spark и т.п. - желательно), Cloud Function (Python Pandas), Data Transfer, Object Storage, Apache NiFi (желательно), Apache Kafka (желательно) REST/SOAP Visiology (Python Pandas, Java Script) Знание SQL, DAX Postgres, MySQL, ClickHouse, Greenplum (желательно)  Интеграции:  учетными системами: 1С, Битрикс24, Microsoft Dynamics, самописные учетные системы класса CRM / ERP. маркетинговыми системами: Яндекс.Метрика, Яндекс.Директ, Roistat и другие.  Условия  Официальное оформление с первого дня работы Белая заработная плата, оклад + квартальные премии Оплачиваемый отпуск, больничный Удаленная работа 10 дней больничного без оформления листка нетрудоспособности Крутой открытый коллектив и поддержка опытных наставников Классные корпоративы и коворкинг-дни Аккредитованная IT-компания  Доход будет зависеть от уровня вашей квалификации, определяется индивидуально по результатам собеседования.",['MySQL'],Ёлва,https://hh.ru/vacancy/76287768,,,
76270876,Data Engineer/ Аналитик данных,Москва,От 3 до 6 лет,"Компания AnDATA – IT компания, аккредитованная в Минцифры РФ (отсрочка от призыва в армию и частичной мобилизации), являющаяся резидентом Сколково. Компания которой доверяют: ВСК страховой дом, ЕМС, ВТБ Банк, ГАЗПРОМ БАНК, СБЕРБАНК, Мегафон, Ренессанс. Жизни, ОКВ, Банк Открытие и многие другие ведущие компании России. Наш сервис, Цифровой паспорт- сервис онлайн аналитики, который позволяет автоматически оптимизировать рекламные кампании в интернете с помощью больших данных и машинного обучения. Наша система собирает большой объем данных, анализирует его, обучается и формирует рекомендации, которые можно применить в один клик.   Чем предстоит заниматься:  Анализ потребностей бизнес-заказчиков по работе с данными; Формализование требований к исходным данным; Участие в разработке и оптимизации ETL-процедур; Проектирование новых и поддержка существующих форматов витрин данных; Разработка технической документации по мере внедрения решений; Создание различных отчетов, как для требования бизнеса, так и для контроля качества данных, автоматизации различных проверок Подготовка инструкций для пользователей по работе с данными, обучение пользователей.    Наши ожидания:  Для того чтобы дружить данные и визуализировать:SQL\python, spark, zeppelin, elastic (ELK), elasticsearch (ELK), kibana (ELK), powerbi (dax), excel,S3; Маркетинговые источники: yandex.direct, yandex.metrica, google big query, google analytics, roistat, calltouch, web, snowplow. Стабильность автоматизаций процессов: airflow, Docker, Kubernetes;     Опыт работы в продуктовой/веб/мобильной/маркетинговой аналитике от 1,5 - 2 лет; Знание и практический опыт решения основных задач продуктовой аналитики, как минимум знание продуктовых метрик и понимание продуктовых процессов; Понимание задач маркетинга, знание метрик и цикл взаимодействия с трафиком; Уверенное знание статистики, практический опыт проведения А/Б-тестов, валидации гипотез; Понимание устройства ETL-процессов, умение настраивать сбор данных; Опыт работы с одной или несколькими системами аналитики и глубокое понимание их работы: Appsflyer, Firebase, Amplitude, Mixpanel, Google Analytics, Яндекс.Метрика, AppMetrica и пр. аналоги; Опыт построения автоматизированной отчетности: от сбора, хранения, подготовки данных до построения отчетов/дашбордов и проведения анализа данных; Уверенное владение SQL; Знание инструментов для автоматизации сбора, статистической обработки сырых данных (R/Python).    Что мы предлагаем:  Полностью официальное трудоустройство; Проект цифровой паспорт Полностью официальная заработная плата, обсуждаемая индивидуально на собеседовании; Полностью дистанционная работа, 5/2 выходные сб.,вс.; У нас профессиональная команда, которая всегда готова прийти на помощь, а также научить если есть желание и стремление к развитию.  У нас дружная, профессиональная команда единомышленников, если тебя заинтересовала наша вакансия обязательно откликайся!","['SQL', 'Python', 'MS SQL', 'Spark']",АНДАТА,https://hh.ru/vacancy/76270876,,,
