id,name,area,experience,description,key_skills,employer,alternate_url,from,to,currency
78552487,Senior Python разработчик,Москва,Более 6 лет,"Мы – Компания, которая входит в «Реестр аккредитованных организаций осуществляющих деятельность в области информационных технологий»Кто мы? Мы стартап образованный в июле 2020 года двумя выходцами их компании ЦИАН - Павлом Тарасовым (руководитель Data Science и Data Engineering) и Петром Марковым (директор по региональному развитию). Наша миссия - помогать поставщикам на маркетплейсы решать их рутинные проблемы автоматически, находить точки роста выручки и пользоваться ими, делать так, что деньги отданные за наш сервис с лихвой окупаются за счет той пользы которую мы даем. Основные задачи, которые решает компания, которые могут стать твоими:    Разрабатывать многопоточный нагруженный (тысячи RPS) скрапер данных на AWS-like (yandex cloud) стеке. Источников данных не много, но они очень большие (терабайты новых данных ежедневно) и важна точность   Разрабатывать приложения в микросервисной архитектуре   Собирать инструментарий, из которого аналитики и data scientist-ы смогут без bolier plate кода собирать удобные и красивые инструменты для поставщиков и работы с данными, делать zero-downtime автоматический деплой этих инструментов   Менторить и обучить сотрудников, проводить code-review, выстраивать процессы деплоя, реагировать и оперативно решать проблемы на production   Наш стек: Python 3.8-3.10 (в основном 3.10), FastAPI, Postgres, Clickhouse, Redis, Trino, Severless, S3, SQS А еще мы:- практикуем обязательны code review всех изменений- уделяем большое внимание написанию тестов. Пишем юнит, функциональные (силами разработчиков) и end-2-end (силами QA-инженеров) тесты- стараемся минимизировать написание boilerplate-кода (используем шаблоны микросервисов, разрабатываем внутренние библиотеки)- внимательно относимся к качеству кода (используем линтеры, mypy и т.д.) Нам важно что бы ты хотел:   Делать лучший продукт на рынке. Быть уверенным что все наши сервисы дают клиенту правильные рекомендации и видеть как клиенты растут вместе с нами   Решать сложные задачи и искать новые решения. Зачастую многие задачи непонятно как решить, как технически, так и продуктово - нужны люди способные придумать как и какие технологии применить для решения боли клиента   Быть честным и открытым. Получать удовольствие от работы в сильной команде, а также привносить в команду позитивные изменения   Мы видим на этой позиции человека, который   Готов работать не по четкому ТЗ, а по бизнес требованиям и способен спроектировать масштабируемый поддерживаемый проект   Умеет работать в сжатых сроках и отвечать за свой результат   Имеет знания python, паттернов проектирования на микросервисной архитектуре, SQL, Unix/Linux, Docker   Имеет опыт написания тестов (pytest);   Умеет оптимизировать производительность приложения и запросов в базы данных;   Понимает суть задачи и вносит минимальные необходимые изменения (без “переписать всё”)   Работал с высоконагруженными проектами   Мы видим на этой позиции человека, который знает как мониторить приложения в продакшене   Будет плюсом:   Знание AWS-стека, Serverless   Опыт работы с кликхаусом и оптимизацией запросов   Преимущества работы у нас:   Возможность принимать участие в проектирование архитектуры и строить большую часть с 0   Большая часть задач - новая разработка, а не поддержка легаси кода   Овертаймы - не систематическая история. Они, конечно случаются - поэтому у нас официальный ненормированный рабочий день (31 день отпуска), кроме того овертаймы записываются и отгуливаются   Работа удаленная (можно работать из любой точки мира)  ","['Python', 'ClickHouse', 'SQL', 'Linux', 'Flask', 'AWS', 'Pandas']",ANABAR,https://hh.ru/vacancy/78552487,,,
78552507,Data Engineer,Москва,От 3 до 6 лет,"Анабар – система аналитики и управления продажами для продавцов на маркетплейсах. Продукт запустили Петр Марков (ex-Яндекс, ex-Циан) и Павел Тарасов (ex-Альфа-Банк, ex-Циан) в июле 2020. У нас есть довольные клиенты, выручка и мы удваиваемся по всем ключевым бизнес-метрикам каждый квартал. Количество продавцов на маркетплейсе удваивается каждый год + большинство из них работает сразу на нескольких маркетплейсах (Wildberries, Озон, Shopee). Т. е. на рынке много клиентов (и становится больше), у них много денег (и становится больше) и у них много проблем (и становится больше по мере усложнения самих маркетплейсов). Идеальная смесь, чтобы построить успешную компанию. Компанию делают люди, поэтому мы набираем команду единомышленников, которая сможет сделать лучший продукт на рынке. У нас уже есть сильные навыки Павла Тарасова в Machine Learning, команда разработки (которая тоже растет). Сейчас нам нужен middle-senior data engineer. Непосредственным руководителем будет Павел Тарасов (сооснователь). В Циан Павел построил и возглавлял департамент Machine Learning, поэтому ты будешь в хорошей компании и сможешь многому научиться. Можешь посмотреть выступление Павла Нам нужен человек, который умеет: - Создавать batch и streaming pipeline-ы обработки данных - Разруливание зависимостей потоков данных - Оптимизация SQL запросов - Тестирование и мониторинг качества данных Тебе нужно будет делать: - Обрабатывать данные парсинга и создавать стабильные пайплайны с хорошей очисткой данных и контролем качества - Интегрироваться с api маркетплейсов и создавать витрины на основе данных площадок и парсинга Что мы ищем в тебе: - Отличное знание SQL - Знание python на уровне senior разработчика - Хотя бы одно из, лучше все: athena/presto, spark, clickhouse, Trino - Опыт работы с большими массивами данных Желательно: - Опыт решения аналитических задач - Работа с luigi/airflow - Опыт работы с облачным стеком - Опыт работы с hadoop стеком Что мы предлагаем:- Конкурентоспособную “белую” зарплату - Дистанционную работу по Московскому времени - Участие в превращении старт-апа в большую компанию - Погружение в быстрорастущую индустрию e-commerce - Быстрый рост навыков (нужно будет делать быстро много нового, это большая нагрузка и быстрый рост)","['SQL', 'Python', 'ClickHouse', 'Hadoop', 'Анализ данных']",ANABAR,https://hh.ru/vacancy/78552507,,,
78363369,Team Lead/Senior Python Developer (remote),Москва,От 3 до 6 лет,"Кто мы: BestDoctor — экосистема медицинских и страховых сервисов, созданная экспертами для удобного управления здоровьем. Мы меняем рынок медицинского страхования и отношение людей к своему здоровью с помощью качественного сервиса и принципиально нового клиентского опыта. Благодаря глубокой экспертизе в создании медицинских решений и любви к своему делу, нам удалось создать ту самую экосистему полезных, эффективных и, главное, простых медицинских сервисов для управления здоровьем компаний и людей. Чего мы достигли: ⚡️ За семь лет мы вышли на второе место по числу клиентов среди insurtech компаний в Европе. Сегодня с нами уже 100 000+ застрахованных пользователей (40 000 из них мы подключили в 2021 году), а в списке клиентов — Мегафон, Aviasales, МТС Банк, Нетология, InDriver, Эвотор, Ivi., Ostrovok., VC. и еще 140 компаний. ⚡️ Создали экосистему медицинских сервисов, которая включает: сервис онлайн-поддержки 24/7, сервис онлайн записи в оффлайн клинику, своя виртуальная клиника, сервис второго мнения специалиста, чекапы, сервис поддержки психологов и др. Наша следующая цель — сделать все продукты, входящие в экосистему BestDoctor, мультисервисными, разработать подбор индивидуальных программ, создать возможность управлять бюджетом, улучшить HR-кабинет и умную маршрутизацию каждого сотрудника для B2B сегмента. И для этого ищем лучших экспертов, чтобы вместе захватить рынок. О процессе разработки в BestDoctor У нас есть несколько направлений разработки:  Ядро: ключевая архитектура и API нашей айти-инфраструктуры; Пользовательская разработка: мобильное приложение, веб-кабинеты, API для внешних интеграций; Рост и развитие: новые медицинские продукты как для B2B и B2C клиентов; Масштабирование: подготовка к запускам крупных клиентов и выстраивание нестандартных процессов под них; Внутренние процессы: управление финансами и отчетностью, новые инструменты для наших операционщиков  Стек: python 3.10, django / DRF, fastapi, kafka, rabbitmq, postgresql, docker, flake8 + mypy А еще:  Работаем по Agile, адаптируя его под потребности команд; День в неделю мы занимаемся техдолгом и улучшением инструментов разработки; Мы любим в опенсорс; Проводим внутренние митапы для разработчиков, шарим экспертизу внутри команды и вовне; Релизим код несколько раз в день, используем последние стабильные версии языков, библиотек и фреймворков. Пишем много тестов и никогда не перерабатываем.  Что для нас важно:  Опыт менторства/управления командой (декомпозиция задач, проведения one-to-one встреч с участниками команды, участие в найме и развитии команды) Опыт коммерческой разработки на Python от 3 лет, хорошее знание самого языка, умение работать с Django или аналогичным веб-фреймворком, с PostgreSQL Опыт работы в команде, умение делать ревью, а также поддерживать процессы и воспринимать фидбэк Умение брать на себя сложные задачи: долгоиграющий рефакторинг, новый сервис или новый модуль существующего, исследование и решение сложных проблем.  Как мы нанимаем? Мы готовы оперативно выходить с оффером, если понимаем, что подходим друг другу. Наши этапы:  звонок-знакомство с HR; техническое интервью, которое проводит один из опытных разработчиков нашей команды. Будьте готовы писать код онлайн; встреча с Руководителем разработки и HR (лично или в Zoom).  Почему с нами круто?  Удаленный формат работы; У нас гибкий график работы, который подойдет как жаворонку, так и сове; Тебя будет окружать команда талантливых и мотивированных людей; Мы предоставим тебе ноутбук и всю необходимую технику, которая позволит эффективно и комфортно работать; Медицинское обслуживание через систему BestDoctor.  ❤️ Ты будешь частью большого социально значимого дела. Мы реализуем амбициозную задачу — меняем рынок здравоохранения, действительно помогаем людям, и у нас это отлично получается. И у тебя получится.","['Python', 'PostgreSQL', 'Docker', 'Django Framework', 'RabbitMQ']",BestDoctor,https://hh.ru/vacancy/78363369,300000.0,,RUR
78493299,Middle+/Senior Back-end Python Developer,Москва,От 3 до 6 лет,"Brands Go Digital - e-commerce агрегатор брендов и дистрибьютор. Команда BGD имеет глубокую экспертизу в digital, маркетинге, ИТ и бизнес-аналитике. Мы верим в системный подход в менеджменте с особым вниманием к аналитике, бизнес-процессам и ИТ. В 2023 году перед нами стоят большие цели, для их реализации нам нужен middle+/senior back-end developer. Задачи, которые предстоит решать:  Разработка коммерческих микросервисов для электронной торговли на Python; Разработка интеграций с внешними аналитическими сервисами, маркетплейсами через API и парсеров для сбора данных;  ﻿Разработка инфраструктуры данных для ML моделей;  Наши ожидания:  Уверенные знания и опыт на Python включая асинхронный стэк; Базовые навыки DevOps (docker, CI/CD, веб-сервера); Понимание принципов проектирования архитектуры; Опыт коммерческой разработки от 3 лет; Опыт работы в команде на удаленке; Пишешь чистый организованный код;  Ты точно нам подходишь, если у тебя есть:  Успешный опыт работы техлидом команды; Опыт проектирования микросервисной архитектуры; Опыт работы с большими данными и построения инфраструктуры для ML моделей (DWH/Data Lake, ETL/ELT, Apache Airflow, PostgreSQL, Data Process Mining) Имеешь опыт построения процессов разработки и руководства командой на удаленке: знаешь, как оптимизировать процесс разработки;  Мы предлагаем:  Удаленный формат работы из любой точки мира и любого часового пояса; Реальные перспективы профессионального и карьерного роста до лида бэкенда; Свободу в выборе графика работы; Пространство и ресурс для создания выдающегося кейса на глобальном рынке, в котором вы сыграете ключевую роль в разработке (капитализация 100 млн. долларов в течение 3 лет и опыт создания больших международных проектов); Размер заработной платы обсуждается с кандидатом на собеседовании; Работу в стабильной растущей компании; Возможность реализовать свои идеи и решения, протестировать любую гипотезу — мы открыты к изменениям; Дружеские отношения и открытые коммуникации в команде.  Как мы нанимаем? Мы готовы оперативно выходить с оффером, если понимаем, что подходим друг другу. Есть 3 этапа:  Первичное интервью, которое проводит наш HR-менеджер; Техническое интервью с техлидом; Финальное интервью с руководителем. ","['Python', 'PostgreSQL', 'Docker', 'ETL', 'DevOps', 'Git', 'Микросервисная архитектура', 'Инфраструктура данных', 'Big Data', 'Работа в команде', 'Spark', 'Atlassian Jira']",Brands Go Digital,https://hh.ru/vacancy/78493299,,,
78335960,Strong Middle/Senior Backend engineer,Москва,От 3 до 6 лет,"Chatfuel — одна из крупнейших платформ для создания чат-ботов и официальный партнер Meta. Мы прошли YCombinator и 500 Startups, получили инвестиции от Yandex и Greylock Partners и построили глобальный продукт, который приносит прибыль. Среди наших клиентов Audi, Adidas, Mercedes Benz, T-Mobile, MTV, TechCrunch, LEGO, Golden State Warriors и другие. Сейчас мы ищем опытного Strong Middle/Senior Backend engineer в AI продукт для создания чат-ботов, который работает на самых популярных мессенджерах и платформах - Chatfuel Почему с нами интересно: - Мы — международная компания. Chatfuel используют клиенты в США, Малайзии, Бразилии и многих других странах мира. Это лучшая возможность работать в англоязычной среде и решать глобальные задачи. - Мы официальный партнёр Meta и регулярно участвуем в совместных проектах. -Мы заботимся о своих сотрудниках и создаем комфортные условия для работы: удаленная работа, медицинская страховка. - Мы гибкие и быстрые. - Мы — fully remote. Наша команда из 50 человек разбросана по всему миру. - Мы всегда пойдём на встречу своим коллегам и открыты к фидбеку. Про роль Тебе предстоит:  -Анализировать продуктовые требования. -Принимать архитектурные решения. -Писать структурированный и эффективный код. -Отвечать за своевременную поставку фичей в продукт. -Обеспечивать надежность работы бэкенда. -Управлять техническим долгом. Основные требования: -3+ лет программирования на одном из языков: GO, Kotlin, Java, C++, C#, Python. -Знание основных алгоритмов и структур данных. -Умение разрабатывать в многопоточной среде. -Готовность принимать активное участие в развитии продукта. -Нацеленность находить лучшее/оптимальное/быстрое решение. -Ответственность и самостоятельность - каждый сам отвечает за результат и качество. -Готовность брать ответственность на всем жизненном цикле фичи и выходить за рамки написания и тестирования кода. -Также будет плюсом знание технологий нашего стека или желание их изучить: GO, Kotlin, MongoDB, Redis, Elasticsearch, Docker, and Kubernetes.","['Разработка ПО', 'Алгоритмы', 'Алгоритмы и структуры данных', 'Удаленная работа', 'Engineering']",Chatfuel,https://hh.ru/vacancy/78335960,,,
78358921,Инженер-программист,Санкт-Петербург,От 3 до 6 лет,"Наш клиент – компания по разработке и внедрению ИТ-решений для предприятий нефтегазового сектора. С 1996 года копания разработала и внедрила десятки информационных систем, реализовывала проекты на государственных и коммерческих предприятиях. Сейчас в команду требуется инженер-программист. Стек технологий: Python,Django, PostgreSQL, JS. Требования:   Опыт веб-разработки;   Умение разбираться в чужом коде;   Опыт работы с Python;   Опыт работы с Django;   Знание PostgreSQL на базовом уровне;   Знание JS на базовом уровне.   Условия:  Трудоустройство по ТК РФ, полностью ""белая"" заработная плата; По Москве: совмещение удаленной работы с работой в офисе. Из немосковского региона: 100% удалено, гибкий график работы; ДМС с первого дня работы. ",,Coleman Group,https://hh.ru/vacancy/78358921,,,
78458605,Разработчик Python - backend middle+,Санкт-Петербург,От 3 до 6 лет,"EGAR Technology – аккредитованная российская компания, специализирующаяся в областях:- Разработки программного обеспечения для финансовых рынков - линейка продуктов под брендом EGAR;- ИТ- аутсорсинга, заказной разработки и заказного тестирования для крупных компаний. EGAR сегодня - это:- 20+ лет успешных разработок сложных программных продуктов для организаций различной специализации, прежде всего для участников финансового рынка;- Исследования, активный поиск новых архитектурных и технологических решений для бизнес-заказчиков на стыке современных технологий и бизнеса – резидент Инновационного центра «Сколково»;- 8 филиалов в РФ;- Обширная и узнаваемая клиентская база ЗАДАЧА: Создание, развитие и поддержка компонентов кассового ПО на Python. СТЕК ТЕХНОЛОГИЙ: Python, Postgres, RabbitMQ, Redis, Asyncio ЧТО МЫ ОЖИДАЕМ:  Уверенно владеете Python и понимаете ценность тестов   Знаете SQL – (Oracle или MySQL или PostgreSQL или MSSQL) Знаете структуры данных и алгоритмы, сложность которых можете оценить; Понимаете, когда нужна многопоточность, а когда — многопроцессность, уверенно владеете библиотекой asyncio; Понимаете принципы RESTful API; Знакомы с Postgres, RabbitMQ, Redis; Осознаете ценность SOLID, DRY, KISS; Соблюдаете The Zen of Python; Имеете опыт разработки микросервисных приложений (в идеале на разных стеках); Знаете *nix системы на уровне продвинутого юзера; Опыт разработки highload или Big Data  Мы предлагаем:  Официальное оформление в стабильную и динамично развивающуюся ИТ компанию EGAR Technology; Удаленный формат работы; Конкурентный уровень заработной платы (готовы обсуждать Ваши ожидания); Выдаём современное оборудование; Полноценную проектную команду с четким разделением ролей; Оперативное решение организационных вопросов; Возможность профессионального роста (вертикального или горизонтального); Компенсация на обучение для повышения квалификации (курсы, сертификация); Бонусы по реферальной программе; Дополнительно 4 дня в год по болезни без больничного листа (sick day); Расширенный пакет ДМС, включая стоматологию.   ","['Python', 'highload', 'Big Data', 'Алгоритмы', 'RabbitMQ', 'MS SQL', 'ORACLE', 'PostgreSQL']","EGAR TECHNOLOGY, INC.",https://hh.ru/vacancy/78458605,,,
78526003,"Преподаватель детского курса ""Углублённый курс по Python""",Москва,От 1 года до 3 лет,"Привет! Мы GeekBrains — российская образовательная платформа: обучаем программированию, дизайну, маркетингу, менеджменту и другим IT-профессиям. Делаем так, чтобы студенты получали качественные знания и трудоустраивались в отечественные и зарубежные компании. Помогаем делать первые шаги в профессии с помощью бесплатных программ, статей и мастер-классов. Работаем с 2010 года. Ищем эксперта-преподавателя на факультет GeekSchool на детский курс по направлению ""Углублённый курс по Python"". Преподаватель — это практикующий эксперт уровня middle и выше. Он ведет только вебинары, ему не нужно создавать программу курса или делать презентации. Опыт в преподавании желателен, но не обязателен: основы дадим в школе экспертов GeekBrains. Обязанности:  проводит вебинары продолжительностью полтора-два часа. Преподаватель хорошо знает материал, умеет объяснять сложное простыми словами, не читает по бумажке; отвечает на вопросы студентов — как на вебинаре, так и в личном кабинете GeekBrains и мессенджерах; проводит командную работу со студентами; разбирает домашние задания. У преподавателя свой личный кабинет в GeekBrains: он видит все работы студентов и выставляет оценки; взаимодействует с деканом и методистом. Декан помогает преподавателю акклиматизироваться в GeekBrains, а методист — разобраться в сложных вопросах по программе.  Требования:  Опыт преподавания детям Опыт работы онлайн Знания python на уровне middle/крепкий junior Базовые основы языка (идеально) ООП (хорошо) Быть знакомым с модулем flask(хорошо) Знание основ html,css,bootstrap Навык работы с облачным хранилищем Google (google-документы, google-презентации, google-таблицы)Условия: полностью удалённую работу, которую удобно совмещать с основной; закрытое комьюнити GeekTalks, в котором вы сможете обмениваться опытом с коллегами, познакомиться с владельцами бизнеса и экспертами из крупных компаний, находить партнёров, просто общаться; возможность усилить личный бренд и гибкие навыки. ",,GeekBrains,https://hh.ru/vacancy/78526003,,,
77868156,Python / Django разработчик для сайта ставок и игр с криптовалютами (qqNade),Ростов-на-Дону,От 3 до 6 лет,"Наша компания называется qqNade, и вы можете найти более подробную информацию о нас на Google, YouTube и StackOverflow. Нам требуются опытные Python / Django разработчики для создания сайта ставок и игр с крипто валютами для англо-язычной публики. Мы планируем создать несколько игр различной сложности, но первая игра будет с очень простыми правилами: надо угадать трёхзначное число от 000 до 999. Розыгрыши будут проходить раз в день и выигрышные цифры будут определяться индексами на мировых фондовых биржах на момент закрытия (например: DJIA, FTSE, DAX). Таким образом игроки будут полностью уверены что всё честно и выигрышные цифры никак не могут быть подстроены. Основные технологии для создания сайта будут следующие: - Python - Django - MySQL - Amazon Web Services Также необходимо иметь знания и опыт работы с крипто валютами, транзакциями, крипто кошельками и базовый английский. Работа постоянная и удалённая, вы можете находиться в любой части мира.","['Django Framework', 'Python', 'MySQL', 'криптовалюта']",Hirett LTD,https://hh.ru/vacancy/77868156,,,
78511847,Senior Android Developer,Санкт-Петербург,От 3 до 6 лет,"Holyweb – сервисная IT-компания. Уже 4 года мы создаем корпоративные системы и сервисы для IT-холдингов, ритейла, финтеха и логистических компаний. Разрушаем мифы об аутстаффинге и заботимся о своих сотрудниках: мэтчим интересные проекты с заинтересованными разработчиками, делимся экспертизой внутри компании, поддерживаем комфортную рабочую атмосферу. Сейчас мы ищем Senior Android Developer на один из наших новые проектов по развитию инфосистемы. SDK (software development kit): Firebase, Koin, Retrofit, OkHttp, Room, data binding, InputMask, WebSocket, YandexMapMobile, Yandex AppMetrica, Glide, View Binding.Чем предстоит заниматься:  участвовать в проекте — от обсуждения задачи до запуска; исправлять баги и улучшать технические характеристики сервиса; делать ревью кода; декомпозировать и оценивать трудоемкость задач; проектировать архитектуру сервисов; искать и внедрять лучшие практики и решения.  Что ожидаем от кандидата:  любовь к своему делу и живой интерес к IT-сфере (как и у нас самих); опыт разработки мобильных приложений под Android на коммерческом проекте от 3-4 лет и более; опыт разработки на Kotlin; опыт разработки клиент-серверных приложений; коммерческий опыт работы с RxJava2; понимание разницы между MVP/ MVVM / MVI; понимание принципов работы HTTP, REST, RPC; навыки работы с git, git flow и код-ревью; умение работать в команде.  Плюсом будет знание английского языка на разговорном уровне (от B1), но это не must have.Что даём мы:  конкурентную зарплату с индексацией и системой бонусов; полную удалёнку — наши сотрудники работают из разных городов России и мира; работу на проектах с инженерными вызовами; открытость к изменениям: мы готовы обсудить ваши идеи по улучшению сервисов или функционала; свободу самовыражения — свели к минимуму бюрократию и душную корпоративную культуру; опытную команду и профессиональное развитие: шеринг знаний, участие в профильных мероприятиях, обучение; соблюдение work-life balance — программа Holyrelax для хобби и личностного развития; корпоративные курсы английского.  Как будет проходить путь по получения заветного оффера:  Скрининг резюме; Знакомство с HR в формате телефонного интервью; Техническое собеседование; Q&A встреча с СЕО-компании; Оффер.  Приходи в Holyweb за прокачкой хард-скилов и интересными проектами!","['PostgreSQL', 'Python', 'Kafka', 'Docker', 'Django Framework', 'MongoDB', 'RabbitMQ', 'Elasticsearch', 'Redis', 'Celery', 'Nginx']",Holyweb,https://hh.ru/vacancy/78511847,,,
