id,name,area,experience,description,key_skills,employer,alternate_url,from,to,currency
76287301,Senior Python разработчик,Казань,Более 6 лет,"Мы – Компания, которая входит в «Реестр аккредитованных организаций осуществляющих деятельность в области информационных технологий»Кто мы? Мы стартап образованный в июле 2020 года двумя выходцами их компании ЦИАН - Павлом Тарасовым (руководитель Data Science и Data Engineering) и Петром Марковым (директор по региональному развитию). Наша миссия - помогать поставщикам на маркетплейсы решать их рутинные проблемы автоматически, находить точки роста выручки и пользоваться ими, делать так, что деньги отданные за наш сервис с лихвой окупаются за счет той пользы которую мы даем. Основные задачи, которые решает компания, которые могут стать твоими:    Разрабатывать многопоточный нагруженный (тысячи RPS) скрапер данных на AWS-like (yandex cloud) стеке. Источников данных не много, но они очень большие (терабайты новых данных ежедневно) и важна точность   Разрабатывать приложения в микросервисной архитектуре   Собирать инструментарий, из которого аналитики и data scientist-ы смогут без bolier plate кода собирать удобные и красивые инструменты для поставщиков и работы с данными, делать zero-downtime автоматический деплой этих инструментов   Менторить и обучить сотрудников, проводить code-review, выстраивать процессы деплоя, реагировать и оперативно решать проблемы на production   Наш стек: Python 3.8-3.10 (в основном 3.10), FastAPI, Postgres, Clickhouse, Redis, Trino, Severless, S3, SQS А еще мы:- практикуем обязательны code review всех изменений- уделяем большое внимание написанию тестов. Пишем юнит, функциональные (силами разработчиков) и end-2-end (силами QA-инженеров) тесты- стараемся минимизировать написание boilerplate-кода (используем шаблоны микросервисов, разрабатываем внутренние библиотеки)- внимательно относимся к качеству кода (используем линтеры, mypy и т.д.) Нам важно что бы ты хотел:   Делать лучший продукт на рынке. Быть уверенным что все наши сервисы дают клиенту правильные рекомендации и видеть как клиенты растут вместе с нами   Решать сложные задачи и искать новые решения. Зачастую многие задачи непонятно как решить, как технически, так и продуктово - нужны люди способные придумать как и какие технологии применить для решения боли клиента   Быть честным и открытым. Получать удовольствие от работы в сильной команде, а также привносить в команду позитивные изменения   Мы видим на этой позиции человека, который   Готов работать не по четкому ТЗ, а по бизнес требованиям и способен спроектировать масштабируемый поддерживаемый проект   Умеет работать в сжатых сроках и отвечать за свой результат   Имеет знания python, паттернов проектирования на микросервисной архитектуре, SQL, Unix/Linux, Docker   Имеет опыт написания тестов (pytest);   Умеет оптимизировать производительность приложения и запросов в базы данных;   Понимает суть задачи и вносит минимальные необходимые изменения (без “переписать всё”)   Работал с высоконагруженными проектами   Мы видим на этой позиции человека, который знает как мониторить приложения в продакшене   Будет плюсом:   Знание AWS-стека, Serverless   Опыт работы с кликхаусом и оптимизацией запросов   Преимущества работы у нас:   Возможность принимать участие в проектирование архитектуры и строить большую часть с 0   Большая часть задач - новая разработка, а не поддержка легаси кода   Овертаймы - не систематическая история. Они, конечно случаются - поэтому у нас официальный ненормированный рабочий день (31 день отпуска), кроме того овертаймы записываются и отгуливаются   Перспектива роста в тех лида - мы набираем сильную команду   Работа удаленная  ","['Python', 'ClickHouse', 'SQL', 'Linux', 'Flask', 'AWS', 'Pandas']",ANABAR,https://hh.ru/vacancy/76287301,,,
76411099,Senior Python Developer (удаленно),Тбилиси,Более 6 лет,"Мы - IT компания, разрабатывающая технологичные решения (ML) для нефтяных гигантов, активно развиваемся как в России, так и за рубежом.Одно из ключевых направлений деятельности компании – интеграция цифровых технологий в нефтегазовой отрасли.Профессиональный подход к работе позволяет команде выполнять поставленные задачи на самом высоком уровне и в кратчайшие сроки, что сформировало положительную деловую репутацию у наших партнеров. Требования:  Опыт разработки на Python от 5 лет (Django), Fast Api Опыт работы с PostgreSQL Способность быстро читать документацию на английском языке  Будет плюсом  Опыт работы с InfluxDB Опыт работы с Kubernetes Высшее техническое образование  Условия для тебя:  Официальное трудоустройство: ТКРФ, удаленно, полностью белая ЗП Все заложено на твой рост и развитие: гибкие менеджеры, новые проекты, профессиональный рост, рост по вертикали Годовые бонусы: x1, x1.5 После 3-ёх месяцев испытательного срока подключение к программе ДМС и другим бонусам Гибкое начало рабочего дня ","['Python', 'Django', 'Fast Api', 'PostgreSQL']",IT and Digital,https://hh.ru/vacancy/76411099,200000.0,,RUR
76395929,Senior Data Engineer,Кипр,От 3 до 6 лет,"В игры Playrix уже играют миллионы людей ежедневно. Чтобы это число превратилось в миллиард, мы активно вкладываемся в создание мощной автоматизированной системы по работе с креативами на рекламных каналах. Наша команда занимается разработкой и поддержкой программных продуктов для извлечения, трансформации, выгрузки и анализа данных. Объем данных в нашем Data Lake больше 2.5 петабайт: маркетинговые метрики, игровые события, параметры операционной деятельности. Мы делаем всё возможное, чтобы не возникало ни малейших сомнений в полноте, актуальности и достоверности информации, которую мы предоставляем. Особое внимание уделяем скорости обработки и качеству данных. Это позволяет нам принимать верные решения относительно развития наших игр! В нашу команду ищем Senior Data Engineer, готового развивать наши продукты. Наши задачи   подготовка источников данных для заказчика - маркетинг и игровая аналитика;   разработка конвейера поставки данных в виде DAG процессов для Airflow/Luigi;   внедрение моделей прогнозирования и ML в продакшен   интеграция с сервисами партнеров для получения данных от них   построение процессов data quality для новых и имеющихся источников.   Наш стек Наш основной язык программирования — Python. Для доступа к данным используем SQL. Datalake построен на S3, Parquet и Hive. В качестве DWH используем Redshift/PostgreSQL. Работаем в облачной инфраструктуре AWS. Используем решения мейнстримовых вендоров (Databricks, MonteCarlo, DBT). Практикуем serverless подход работы с ресурсами и горизонтальное масштабирование, используем предиктивные модели. Уделяем внимание рефакторингу и кода, и архитектуры. Для CI/CD процесса используем TeamCity. Мы ожидаем   технический бэкграунд в Python от 5 лет: навык проектирования фреймворков и библиотек, умение читать и анализировать код, опыт профилирования и оптимизации производительности/масштабируемости;   опыт разработки data-driven приложений, выбора технического стека и субд;   навыки работы с популярными DE/ML фреймворками: airflow, pandas, sqlalchemy, tensorflow, mlflow;   навыки написания и оптимизации SQL запросов, умение работать с планами запросов, опыт работы с хранилищами разных архитектур: mpp, columnar, relation, hadoop, in-memory;   опыт разработки в распределённых средах.   Будет плюсом   понимание работы облачных сервисов или знание стека AWS;   знание предметной области маркетинга;   опыт управления командой от 2 лет (6+ человек).   Мы предлагаем Комфортные условия Работайте удаленно из любой точки мира. Мы гибко подходим к вопросам релокации и помогаем с переездом. Заботу о здоровье Компенсируем онлайн-сессии с психологом, открываем для вас и ваших детей ДМС со стоматологией и лечением от COVID-19. Организуем вакцинацию для тех, кому это важно. Спорт и фитнес Поддерживаем здоровый образ жизни и компенсируем покупку любых спортивных абонементов, подписку на фитнес-приложение или участие в марафонах. Заботу о благополучии Сохраняем 100% зарплату во время отпуска или больничного без лишних справок. А для особых случаев предоставим дополнительные выходные. Удобное рабочее место У нас есть все для комфортной работы, где бы вы не находились. В офисах — зоны отдыха и горячее питание, для удаленных сотрудников — доставка современной техники. Развитие и обучение Оплачиваем участие в профильных конференциях и курсах, регулярно проводим внутренние буткемпы и стажировки. А для личного развития предлагаем доступ к тысячам книг в онлайн-библиотеке и скидки на курсы английского языка. Мероприятия и мерч Конкурсы, спортивные челленджи, вечеринки, хакатоны и внутренние офлайн-ивенты для команд — каждый год мы проводим сотни мероприятий по всему миру. Социальные проекты Запускаем благотворительные проекты и поддерживаем идеи сотрудников в конкурсе грантов.","['SQL', 'Python', 'MS SQL']",Playrix,https://hh.ru/vacancy/76395929,,,
76467828,Python Developer (Senior),Москва,От 3 до 6 лет,"Skillbox – крупнейшая образовательная онлайн-платформа в России, объединяющая ведущих экспертов и практиков рынка. На сегодняшний день мы предлагаем 780 образовательных продуктов: курсов дополнительного профессионального образования, программ бакалавриата, магистратуры и бизнес-образования (совместно с ведущими университетами страны), а также корпоративное обучение для бизнеса. Благодаря онлайн-образованию Skillbox уже изменил жизни сотен тысяч людей к лучшему. И мы верим, что это только начало. Прямо сейчас наша команда в поиске Python разработчика Чем предстоит заниматься:   Разработкой платформы обучения и связанных сервисов   Декомпозицией и описанием задач к разработке на основе бизнес требований   Проектированием архитектуры сервиса   Покрытием кода тестами   Ревью кода коллег   Коммуникацией со смежными подразделениями (frontend, devops, management, QA и пр.)   Мы будем рады видеть тебя в нашей команде, если ты:   Работал/а с Python3, Django (DRF), SQL, PostgreSQL, REST, WebSocket   Декомпозировал/а и описывал задачи к разработке на основе бизнес требований   Работал/а в команде, численностью от 3-х backend-разработчиков и проводил code-review   Общался/лась со смежными подразделениями (frontend, devops, management, QA и пр.)   Работал/а с проектами построенными на асинхронной архитектуре   Настраивал/а конфигурации проекта и CI, Docker   Что мы предлагаем:   Оформление в соответствии с ТК РФ;   Работу в аккредитованной IT компании;   Социальный пакет и расширенную программу ДМС после испытательного срока;   Бесплатный доступ ко всем курсам Skillbox;   Возможности карьерного роста и профессионального развития;   Гибридный или дистанционный формат работы;   Необходимое для работы оборудование;   Гибкое начало рабочего дня;   Корпоративные скидки от партнёров.   Мы не сторонники строгих рамок и за свободу самовыражения: у нас нет дресс-кода, нудных собраний, обращений на «вы». Мы будем рады видеть тебя в нашей команде, если ты инициативен, по-настоящему увлечен своим делом, стремишься развиваться каждый день, а также хочешь поучаствовать в деятельности Skillbox и увидеть наши проекты изнутри.","['Python', 'PostgreSQL', 'Django Framework', 'Git', 'Docker']",Skillbox,https://hh.ru/vacancy/76467828,,,
76162743,Senior Python Developer,Москва,От 3 до 6 лет,"Команда: В компании несколько продуктовых команд, в данном направлении 10 человек - Аналитики, Front-end и Back-end разработчики, QA. Команда работает по SCRUM методологии, кросс-фунциональная и максимально независимая в принятии решений по целям и их достижению. Чем предстоит заниматься  Участвовать в проработке архитектурных решений; Проектировать и реализовывать компоненты платформы; Активно взаимодействовать с коллегами из команды и смежных подразделений.  Что ожидаем от тебя  Опыт разработки коммерческих программных продуктов на Python; Опыт использования асинхронных подходов в программировании (asyncio); Опыт работы с реляционными базами данных: профилирование запросов, знание индексов; Знания базовых структур данных и алгоритмов; Знакомства с основными шаблонами проектирования; Владение linux на уровне продвинутого пользователя.  Будет плюсом:  Опыт проектирования и разработки микросервисной архитектуры.  Стек:  Микросервисы на Python 3.8+, PostgreSQL, Redis, RabbitMQ, Jira, Confluence, Bamboo (CI/CD), OKD, Docker Swarm, Kubernetes.  Что готовы предложить  Оформление по ТК РФ: фиксированный оклад - готовы обсуждать в зависимости от ваших пожеланий., годовой бонус и 3 дня дополнительного оплачиваемого отпуска в год; Полностью удаленную работу, гибкий график работы. При желании можно работать в офисе (г. Москва); ДМС со стоматологией с 1 дня работы; Современное оборудование; Внешние программы обучения и развития; Возможности для роста внутри компании.  Как мы проводим собеседования:  15-20 минут - общение с рекрутером; 60 минут - техническое интервью; 40-60 минут - финальное интервью; Оффер, обсуждение даты выхода на работу.  Мы очень быстро принимаем решение.","['Linux', 'Python', 'Asyncio', 'DDD']",Spice Agency,https://hh.ru/vacancy/76162743,,300000.0,RUR
76363187,BackEnd-разработчик (Python),Симферополь,От 3 до 6 лет,"В связи с разработкой и внедрением инновационных продуктов, компания Волна мобайл рада пригласить профессионалов с горящими глазами, желающих развиваться в ИТ сфере (сфере разработки ПО), которые помогут нам стать лидерами на рынке! Обязанности  Проектирование и разработка информационных систем и компонентов. Доработка функционала систем в соответствии с техническими требованиями. Проведение code review. Участие в проекте на уровне архитектуры, понимание долгосрочных последствий принятых технических решений.  Требования к кандидату  Глубокое понимание Python Понимание работы асинхронного кода Умение отлаживать python-код Владение веб-фреймворками Flask, FastAPI. Владение ORM SQLAlchemy Владение менеджерами виртуальных сред pyenv, poetry Владение хотя бы одним из линтеров (flake8, pylint, pylama) Владение pytest как средством для написания unit-тестов, написанием фикстур и mock-ов.  Базы данных:  Понимание принципов работы БД. Опыт проектирования БД. Написание сложных запросов на языке SQL. Умение отладить и оптимизировать запрос. Владение NoSQL базами данных (Redis) Приветствуются знания PL/SQL.  Сеть:  Знание методологий построения SOAP и REST сервисов. Владение форматами XML, JSON. Знание протокола HTTP. Практический опыт интеграции систем.  Контейнеризация:  Владение Docker и Docker-Compose  Системы контроля версий:  Git  Документация:  Умение работать с технической документацией и создавать её для разрабатываемых и разработанных решений. Умение работать с технологиями OpenAPI и Swagger    Знание языков или специальных программ:  Python SQL Redis XML, JSON, HTTP Docker Git  Предлагаемые условия:  Аккредитованная ИТ-компания Официальное трудоустройство, согласно ТК РФ. Интересные задачи, корпоративное обучение в рамках должности. Работа в крупной развивающейся компании. Социальный пакет: ДМС или программа компенсаций льгот на выбор. Система премирования. Возможность удаленной работы           ","['Python', 'Flask', 'pytest', 'SQL', 'PL/SQL', 'REST', 'SOAP', 'Git']",АйСи Сервис,https://hh.ru/vacancy/76363187,,,
76521026,Python разработчик,Москва,От 3 до 6 лет,"Альфа-Лизинг - крупнейшая в России негосударственная лизинговая компания, входит в ТОП-5 отечественных лизинговых компаний по размеру портфеля. Реализует услуги лизинга для коммерческих и государственных компаний в различных секторах экономики. Офисы компании находятся в 75+ городах России. Альфа-Лизинг образована в 1998 году и является частью консорциума «Альфа-Групп». Сейчас Мы активно растём и развиваемся, именно поэтому у нас открыта вакансия Python разработчика (Django, Flask).Вам предстоит заниматься: Разработкой риск-сервисов в крупнейшей лизинговой компании РФ. Наши ожидания:  хорошее знание Python и Django; уверенная работа с PostgreSQL; опыт проектирования или участие в разработке высоконагруженных и отказоустойчивых приложений, использующих микросервисную архитектуру; знание основных технологий и протоколов передачи данных; умение работать с REST API; опыт работы с системами контроля версий (github, gitlab); опыт работы с командной строкой (shell/bash/PowerShell).  Будет плюсом:  опыт работы с библиотеками для анализа данных Pandas/Numpy; опыт работы c технологиями контейнеризации (Docker) и с системами оркестрации (Kubernetes); Linux на уровне пользователя.  Наши технологии:  Python 3.9+, Django 3.2+; Docker/Kubernetes; PostgreSQL (11+, 13+), SQLite /Redis (5+); RabbitMQ; Gitlab; Swagger; Postman.  Возможности:  работа в молодом и дружном коллективе с развитой корпоративной культурой, где ценят и уважают каждого сотрудника; стабильный и прозрачный доход: зарплата и премии по результатам работы; оплачиваемый больничный: в соответствии с ТК РФ + 100% компенсация от компании до 10 дней больничного; ДМС со стоматологией; полностью удалённый формат работы с предоставлением рабочей техники (офис по желанию); корпоративные скидки на продукты и услуги, предоставляемые компаниями группы Альфа; частично или полностью оплачиваемые дополнительные обучающие курсы, необходимые для работы; бесплатные посещения фитнес-клубов А-sport.  Мы рады видеть в нашей команде энергичных, инициативных, амбициозных и ответственных профессионалов! Мы ценим специалистов, умеющих эффективно работать в команде, стремящихся развиваться и получать новые знания!","['Python', 'Django', 'PostgreSQL', 'Kubernetes', 'Docker', 'RabbitMQ']",Альфа-Лизинг,https://hh.ru/vacancy/76521026,,,
76393969,Data Engineer,Москва,От 1 года до 3 лет,"О ПРОЕКТЕ: Основная часть многих терабайт, с которыми мы работаем, это данные веб-счетчиков (собственная разработка ГПМ ДАТА), поступающих от приложений, сайтов и видеоплееров активов холдинга ГПМ (PREMIER, МАТЧ ТВ \ СПОРТБОКС, ТНТ, ПЯТНИЦА, СУПЕР, ТВ3, НТВ+, RUTUBE, ГПМ РАДИО и др.). Нужны специалисты по обработке данных и извлечения из них максимальной пользы для компании и пользователей. Вам предстоит заниматься:    Разработка и сопровождение ETL / ELT пайплайнов загрузки из различных источников (батчи и стриминг)   Мониторинг и оптимизация процессов сборки витрин   Участие в проектировании и разработки аналитических витрин данных в ClickHouse   Участие в аналитических исследованиях   Предоставлять экспертную поддержку внутренним потребителям (data analysts, data scientists)   Поддержка и развитие базы знаний   Вы нам подходите, если есть:    Опыт работы над аналогичными задачами от 2 лет   Знание SQL (Clickhouse\PostgreSQL\MySQL)   Опыт разработки на Python от 1 года   Уверенная работа с Linux, Docker и Git   Понимание основных концепций DWH   Аккуратность, работа на качественный результат   Качественная и доскональная отладка   Кроме того, приветствуется:    ClickHouse, понимание его особенностей и ограничений   Работа с прочими СУБД в роли разработчика/аналитика   Написание пайплайнов в Airflow / NiFi / etc   Redash / Grafana / Superset / etc.   Django, DRF, Celery   Наш стек технологий   Clickhouse, PostgreSQL, MySQL, Python, Django, DRF, Zookeeper, Nginx, Celery, RabbitMQ, Redis, Docker, Git, Gitlab CI/CD, Airflow, Ansible, Kubernetes, Spark, Kafka   Мы предлагаем:  Оформление по ТК РФ Knowledge sharing! Healthy команда :) ДМС после испытательного срока Работаем удаленно (предпочтительно) или в офисе м. Киевская (Раевского, 4) ","['Python', 'Linux', 'Git', 'PostgreSQL', 'Django Framework']",ГПМ Партнер,https://hh.ru/vacancy/76393969,,,
76495836,Разработчик Python,Армения,От 3 до 6 лет,"Software Developer Python / Django Мы создаем сервисы по распознаванию изображений для розничной торговли. Наши клиенты – ведущие производители товаров повседневного спроса в Латинской Америке, Юго-Восточной Азии, Ближнем Востоке. На этой должности вы будете работать в команде бекенда над развитием ключевых SaaS сервисов нашей компании. В ваши обязанности будет входить самостоятельное проектирование и реализация модулей бекенда, поддержка и развитие существующего кода, сотрудничество с командами машинного обучения, фронтенда и мобильной разработки в работе над продуктом. Стек технологий бекенда построен на Python 3,Django, Django Rest Framework, Pandas, TensorFlow и PyTorch. Основная база данных – PostgreSQL, также используем MongoDB и Google FireStore. Развитая инфраструктура DevOps: СI/CD, Docker, Kubernetes, мониторинг. Фронтенд на React, нативные мобильные приложения Android и iOS. Для разработки используем Gitlab и Slack, приветствуем частично или полностью удаленную работу. Почему надо работать у нас:   Интересные и сложные задачи на переднем крае технологий, возможности для профессионального роста   Возможна полностью удаленная работа, налаженные процессы   Сильная команда бекенда машинного обучения, мобильной разработки, фронтенда, DevOps   Крутые клиенты из топ-10 мировых производителей товаров повседневного спроса   Адекватное и открытое руководство   IT компания с традициями   Обязанности:   Поддержка и развитие существующего кода бекендов различных сервисов компании   Проектирование и разработка новых модулей ПО   Сотрудничество с командами DevOps, компьютерного зрения, фронтенда, мобильной разработки, клиентской поддержки   Требования:  Высшее образование  Python, Django, SQL, REST APIs   Опыт проектирования ПО, сложившееся понимание качества ПО   Опыт разработки SaaS сервисов -- плюс   Условия:   Вилка: 120-200 тыс. руб. на руки (в долларах)   Полная занятость, полный рабочий день   Возможность полностью удаленной работы, налаженные процессы  ","['Python', 'Django Framework', 'Pandas']",Инспектор Клауд,https://hh.ru/vacancy/76495836,120000.0,200000.0,RUR
76447635,Python developer,Уфа,От 1 года до 3 лет,"КОМТЕК в поиске Python разработчика, готового присоединиться к нашей команде! ООО «КОМТЕК» – российский поставщик медицинских информационных систем (МИС). Более десяти лет наша компания разрабатывает и внедряет эффективные программные решения для медицинских учреждений, тем самым, повышая качество и доступность оказания медицинской помощи. Специалистами компании разработаны информационные системы для автоматизации таких направлений, как: мониторинг лекарственных средств, управление лабораторной / онкологической службами, электронная мед. карта, телемедицина / удаленное консультирование, запись на прием к врачу. Наш основной продукт называется ПК «Здравоохранение». Мы присутствуем в 6-и регионах РФ и продолжаем расширять партнерскую сеть. На новые проекты, разрабатываемые на Python и PostgreSQL, нам в команду нужен разработчик, желающий активно работать и развиваться. Что требуется от вас:   Знание языка Python 3.x;   Знание языка SQL (опыт работы с СУБД Oracle, PostgreSQL приветствуется);   Знание верстки html;   Понимание принципов работы веб-приложений, RESTful API;   Умение работать с системами контроля версий (Git);   Опыт работы с Django/Django rest framework будет большим плюсом при собеседовании.   Большим преимуществом будет ссылка на проект в GitHub, код которого можно обсудить во время собеседования. Что предлагаем мы:   Работу в аккредитованной IT-компании;   Заработную плату, которая определяется по результатам собеседования и выплачивается стабильно — 2 раза в месяц;   Стабильный график: 5-дневная рабочая неделя, 8-часовой рабочий день с возможностью сдвига начала и окончания;   Официальное оформление с первого дня, согласно ТК РФ;   Программу ДМС (Ингосстрах) / Обучение, повышение квалификации за счёт компании;  Карьерный / профессиональный рост.  Возможна удаленная работа или работа в одном из наших офисов:  Нижневартовск; Уфа; Барнаул; Тюмень; Севастополь. ","['Python', 'Django Framework', 'PostgreSQL', 'REST', 'Git']",КОМТЕК,https://hh.ru/vacancy/76447635,40000.0,120000.0,RUR
