id,name,area,experience,description,key_skills,employer,alternate_url,from,to,currency
78820290,Python Developer,Санкт-Петербург,Более 6 лет,"Мы – аутсорсинговая аккредитованная IT-компания Aston. С нами вы сможете хорошо зарабатывать, работать над масштабными проектами и профессионально расти в команде. На какой проект ищем Python Developer? Заказчик – ведущий российский продуктовый ритейлер, лидер офлайн- и онлайн-рынка продуктов питания. Компания управляет портфелем брендов сетевых магазинов, цифровыми бизнесами, собственными службами логистики и несколькими цифровыми сервисами для партнеров. Проект – «Календари» – инструмент для автоматического расчета графиков поставок и управления пополнениями. Чего мы ждем от специалиста?  опыт коммерческой разработки на Python от 6-ти лет; владение одним из фреймворков: AIOHTTP, Sanic, FastAPI, Starlette, Django, Flask; умение писать SQL-запросы без использования ORM; знание Linux на уровне пользователя.  Будет плюсом:  опыт работы с Docker, GitLab CI, OpenShift/Kubernetes.  Что мы предлагаем? Хорошая зарплата  размер зарплаты обсуждаем отдельно с каждым кандидатом; доплачиваем за менторство, ведение обучающих курсов, ревью проектов и участие в других профактивностях компании.  Развитие в профессии  долгосрочные проекты от российских заказчиков; возможность выбирать или менять проект и пробовать себя в новых направлениях; прозрачная система Performance Review; ментор на все время работы в компании.  Комфорт и свобода  свободный релокейт между офисами компании; возможность выбирать формат работы: удаленный, из офиса или гибридный; комфортные офисы в городах-центрах разработки; поэтапная система адаптации новых сотрудников.  Обучение  корпоративный портал с материалами для изучения любого нового стека и повышения уровня по своей специальности и не только; участие в технических митапах и конференциях в качестве гостя и спикера.  Социальный пакет  медицинская страховка (+стоматология); частичная компенсация спортивных абонементов; компенсация расходов на оплату коворкинга; 3 sick-days в год; оплачиваемый бенч; оплачиваемый отпуск 28 дней в году; оплачиваемые больничные.  Корпоративная жизнь  корпоративы и тимбилдинги; детские праздники и мастер-классы с подарками и сладостями для семей сотрудников. ","['Python', 'SQL', 'AIOHTTP', 'Sanic', 'FastAPI', 'Starlette', 'Django', 'Flask', 'Linux', 'Docker', 'GitLab CI', 'OpenShift', 'Kubernetes']",Aston,https://hh.ru/vacancy/78820290,,340000.0,RUR
78910182,Python Developer,Астана,От 3 до 6 лет,"Мы – аутсорсинговая аккредитованная IT-компания Aston. С нами вы сможете хорошо зарабатывать, работать над масштабными проектами и профессионально расти в команде. На какой проект ищем Python Developer? Заказчик – ведущий российский продуктовый ритейлер, лидер офлайн- и онлайн-рынка продуктов питания. Компания управляет портфелем брендов сетевых магазинов, цифровыми бизнесами, собственными службами логистики и несколькими цифровыми сервисами для партнеров. Проект – «Календари» – инструмент для автоматического расчета графиков поставок и управления пополнениями. Чего мы ждем от специалиста?  опыт коммерческой разработки на Python от 4-ти лет; опыт разработки на AIOHTTP/ FastAPI/Sanic от 2-х лет; опыт разработки с использованием Django/Flask от 2-х лет; умение писать SQL-запросы без использования ORM; глубокие знания по БД PostgreSQL (понимание преимуществ и недостатков индексов БД); знание и умение проектирования архитектуры, базы, архитектуры таблиц; знание Linux на уровне пользователя.  Будет плюсом:  умение работать с брокер-сообщениями Kafka/Rabbit в силу специфики проекта как такового.  Что мы предлагаем? Хорошая зарплата  размер зарплаты обсуждаем отдельно с каждым кандидатом; доплачиваем за менторство, ведение обучающих курсов, ревью проектов и участие в других профактивностях компании.  Развитие в профессии  долгосрочные проекты от российских заказчиков; возможность выбирать или менять проект и пробовать себя в новых направлениях; прозрачная система Performance Review; ментор на все время работы в компании.  Комфорт и свобода  свободный релокейт между офисами компании; поэтапная система адаптации новых сотрудников.  Обучение  корпоративный портал с материалами для изучения любого нового стека и повышения уровня по своей специальности и не только; участие в технических митапах и конференциях в качестве гостя и спикера.  Социальный пакет  оформление по ТК КЗ; частичная компенсация спортивных абонементов; компенсация расходов на оплату коворкинга; 3 sick-days в год; оплачиваемый бенч; оплачиваемый отпуск 24 дня в году; оплачиваемые больничные. ","['Python', 'IOHTTP', 'FastAPI', 'Django', 'Flask', 'SQL', 'PostgreSQL']",Aston,https://hh.ru/vacancy/78910182,,,
78912302,Программист Python,Алматы,Более 6 лет,"Мы – аутсорсинговая аккредитованная IT-компания Aston. С нами вы сможете хорошо зарабатывать, работать над масштабными проектами и профессионально расти в команде. На какой проект ищем Python Developer? Заказчик – ведущий российский продуктовый ритейлер, лидер офлайн- и онлайн-рынка продуктов питания. Компания управляет портфелем брендов сетевых магазинов, цифровыми бизнесами, собственными службами логистики и несколькими цифровыми сервисами для партнеров. Проект – «Календари» – инструмент для автоматического расчета графиков поставок и управления пополнениями. Чего мы ждем от специалиста?  опыт коммерческой разработки на Python от 5-ти лет; опыт разработки на AIOHTTP/ FastAPI/Sanic от 2-х лет; опыт разработки с использованием Django/Flask от 2-х лет; умение писать SQL-запросы без использования ORM; глубокие знания по БД PostgreSQL (понимание преимуществ и недостатков индексов БД); знание и умение проектирования архитектуры, базы, архитектуры таблиц; знание Linux на уровне пользователя.  Будет плюсом:  умение работать с брокер-сообщениями Kafka/Rabbit в силу специфики проекта как такового.  Что мы предлагаем? Хорошая зарплата  размер зарплаты обсуждаем отдельно с каждым кандидатом; доплачиваем за менторство, ведение обучающих курсов, ревью проектов и участие в других профактивностях компании.  Развитие в профессии  долгосрочные проекты от российских заказчиков; возможность выбирать или менять проект и пробовать себя в новых направлениях; прозрачная система Performance Review; ментор на все время работы в компании.  Комфорт и свобода  свободный релокейт между офисами компании; возможность выбирать формат работы: удаленный, из офиса или гибридный; комфортные офисы в городах-центрах разработки; поэтапная система адаптации новых сотрудников.  Обучение  корпоративный портал с материалами для изучения любого нового стека и повышения уровня по своей специальности и не только; участие в технических митапах и конференциях в качестве гостя и спикера.  Социальный пакет  оформление по ТК КЗ; частичная компенсация спортивных абонементов; компенсация расходов на оплату коворкинга; 3 sick-days в год; оплачиваемый бенч; оплачиваемый отпуск 24 дня в году; оплачиваемые больничные. ","['Python', 'FastAPI', 'Django', 'Flask']",Aston,https://hh.ru/vacancy/78912302,,,
78820362,Python Developer,Москва,Более 6 лет,"Мы – аутсорсинговая аккредитованная IT-компания Aston. С нами вы сможете хорошо зарабатывать, работать над масштабными проектами и профессионально расти в команде. На какой проект ищем Python Developer? Заказчик – ведущий российский продуктовый ритейлер, лидер офлайн- и онлайн-рынка продуктов питания. Компания управляет портфелем брендов сетевых магазинов, цифровыми бизнесами, собственными службами логистики и несколькими цифровыми сервисами для партнеров. Проект – «Календари» – инструмент для автоматического расчета графиков поставок и управления пополнениями. Чего мы ждем от специалиста?  опыт коммерческой разработки на Python от 4-ти лет; опыт разработки на AIOHTTP/ FastAPI/Sanic от 2-х лет; опыт разработки с использованием Django/Flask от 2-х лет; умение писать SQL-запросы без использования ORM; глубокие знания по БД PostgreSQL (понимание преимуществ и недостатков индексов БД); знание и умение проектирования архитектуры, базы, архитектуры таблиц; знание Linux на уровне пользователя.  Будет плюсом:  умение работать с брокер-сообщениями Kafka/Rabbit в силу специфики проекта как такового.  Что мы предлагаем? Хорошая зарплата  размер зарплаты обсуждаем отдельно с каждым кандидатом; доплачиваем за менторство, ведение обучающих курсов, ревью проектов и участие в других профактивностях компании.  Развитие в профессии  долгосрочные проекты от российских заказчиков; возможность выбирать или менять проект и пробовать себя в новых направлениях; прозрачная система Performance Review; ментор на все время работы в компании.  Комфорт и свобода  свободный релокейт между офисами компании; возможность выбирать формат работы: удаленный, из офиса или гибридный; комфортные офисы в городах-центрах разработки; поэтапная система адаптации новых сотрудников.  Обучение  корпоративный портал с материалами для изучения любого нового стека и повышения уровня по своей специальности и не только; участие в технических митапах и конференциях в качестве гостя и спикера.  Социальный пакет  медицинская страховка (+стоматология); частичная компенсация спортивных абонементов; компенсация расходов на оплату коворкинга; 3 sick-days в год; оплачиваемый бенч; оплачиваемый отпуск 28 дней в году; оплачиваемые больничные.  Корпоративная жизнь  корпоративы и тимбилдинги; детские праздники и мастер-классы с подарками и сладостями для семей сотрудников. ","['Python', 'Flask', 'Django', 'PostgreSQL', 'SQL', 'Django Framework']",Aston,https://hh.ru/vacancy/78820362,200000.0,340000.0,RUR
78825512,Python developer,Нижний Новгород,Более 6 лет,"Мы – аутсорсинговая аккредитованная IT-компания Aston. С нами вы сможете хорошо зарабатывать, работать над масштабными проектами и профессионально расти в команде. На какой проект ищем Python Developer? Заказчик – ведущий российский продуктовый ритейлер, лидер офлайн- и онлайн-рынка продуктов питания. Компания управляет портфелем брендов сетевых магазинов, цифровыми бизнесами, собственными службами логистики и несколькими цифровыми сервисами для партнеров. Проект – «Календари» – инструмент для автоматического расчета графиков поставок и управления пополнениями. Чего мы ждем от специалиста?  опыт коммерческой разработки на Python от 5-ти лет; опыт разработки на AIOHTTP/ FastAPI/Sanic от 2-х лет; опыт разработки с использованием Django/Flask от 2-х лет; умение писать SQL-запросы без использования ORM; глубокие знания по БД PostgreSQL (понимание преимуществ и недостатков индексов БД); знание и умение проектирования архитектуры, базы, архитектуры таблиц; знание Linux на уровне пользователя.  Будет плюсом:  умение работать с брокер-сообщениями Kafka/Rabbit в силу специфики проекта как такового.  Что мы предлагаем? Хорошая зарплата  размер зарплаты обсуждаем отдельно с каждым кандидатом; доплачиваем за менторство, ведение обучающих курсов, ревью проектов и участие в других профактивностях компании.  Развитие в профессии  долгосрочные проекты от российских заказчиков; возможность выбирать или менять проект и пробовать себя в новых направлениях; прозрачная система Performance Review; ментор на все время работы в компании.  Комфорт и свобода  свободный релокейт между офисами компании; возможность выбирать формат работы: удаленный, из офиса или гибридный; комфортные офисы в городах-центрах разработки; поэтапная система адаптации новых сотрудников.  Обучение  корпоративный портал с материалами для изучения любого нового стека и повышения уровня по своей специальности и не только; участие в технических митапах и конференциях в качестве гостя и спикера.  Социальный пакет  медицинская страховка (+стоматология); частичная компенсация спортивных абонементов; компенсация расходов на оплату коворкинга; 3 sick-days в год; оплачиваемый бенч; оплачиваемый отпуск 28 дней в году; оплачиваемые больничные.  Корпоративная жизнь  корпоративы и тимбилдинги; детские праздники и мастер-классы с подарками и сладостями для семей сотрудников. ","['AIOHTTP', 'FastAPI', 'Sanic', 'Django Framework', 'Flask', 'Python']",Aston,https://hh.ru/vacancy/78825512,,340000.0,RUR
78957894,Senior ML Engineer (Generative AI),Армения,От 3 до 6 лет,"BP Mobile (AIBY Group) is an industry-leading company that develops and publishes mobile-first products using cutting-edge innovations. Our top apps include iScanner, FindMe, Second Phone Number, and Smart Cleaner. The products constantly hit the charts and push their categories forward. Since the company's founding, we have grown to 300+ employees spread across the globe with a user base of over 500 million people, and we continue to proliferate as a team. We welcome professionals who share our belief in technology and its ability to empower people! To further expand our horizons and achieve even bigger results in a number of fields, we’re looking for a Machine Learning Engineer to join our team. What tasks need to be performed:   Optimization of deep neural networks for fast inference (distillation, quantization, research of new architectures, etc.).   Training and fine-tuning of multi-modal diffusion models using custom datasets.   Deployment of generative models using various inference engines like TensorRT, AITemplates, and CoreML.   Work in tandem with the Engineering Team and visualize and report results of your research to the Product Team.   Tech stack: Inference Engines & deploy:   TensorRT + NVidia Triton Server + FastAPI;   AITemplate + Lightning (FastAPI) + RabbitMQ;   CoreML - will be a plus.   ML frameworks:   PyTorch + JAX;   huggingface: diffusers, transformers, tokenizers;   ML/DL approaches:   Distillation, quantization;   Diffusion Models;   Generative Adversarial Networks (adversarial training, perceptual loss);   Super Resolution;   Traditional Computer Vision: object detection, classification, semantic segmentation ( will be a plus).   You are a good fit for this role if you:   Have at least 5 years of experience with Python and 3 years of experience with Pytorch ;   Demonstrate on-hands experience with the development process in DL and ML (Docker, git, TensorBoard, DVC, Weights & Biases);   Have experience with a similar stack;   Prove English proficiency of at least B1   Will be a plus:   Public activity on Kaggle, GitHub, Leetcode or Social media.   Software development background.   At least B1 level of Belarussian/Ukrainian/Russian   What we offer:   A variety of unique projects;   Independent decision-making and no meaningless paperwork;   A chance to influence the development of our products directly;   English courses;   Sports reimbursement program;   Compensation of psychological counseling;   Reimbursement of expenses for professional courses and trainings;   A variety of corporate events and team-building activities;   Medical insurance and assistance (depends on the location);   25 calendar days of paid vacation;   5 sick days and other benefits.We look forward to getting to know you!)    ",,BP Mobile,https://hh.ru/vacancy/78957894,,,
78358923,Инженер-программист (Python),Нижний Новгород,От 3 до 6 лет,"Наш клиент – компания по разработке и внедрению ИТ-решений для предприятий нефтегазового сектора. С 1996 года копания разработала и внедрила десятки информационных систем, реализовывала проекты на государственных и коммерческих предприятиях. Сейчас в команду требуется инженер-программист. Стек технологий: Python,Django, PostgreSQL, JS. Требования:   Опыт веб-разработки;   Умение разбираться в чужом коде;   Опыт работы с Python;   Опыт работы с Django;   Знание PostgreSQL на базовом уровне;   Знание JS на базовом уровне.   Условия:  Трудоустройство по ТК РФ, полностью ""белая"" заработная плата; По Москве: совмещение удаленной работы с работой в офисе. Из немосковского региона: 100% удаленно, гибкий график работы; ДМС с первого дня работы. ",,Coleman Group,https://hh.ru/vacancy/78358923,,,
78996673,Middle Python Developer,Санкт-Петербург,От 1 года до 3 лет,"We are Buzz.ai (Divo.ai) Buzz is a rapidly-scaling SaaS company in the Sales Engagement space. We’ve grown incredibly quickly to 1000+ clients and 40+ employees in Russian and Canadian offices. Что от вас требуется:  Интеграция со сторонними сервисами для получения данных и обогащения существующей базы контактов; Разработка и поддержка основного функционала платформа системы; Разработка и обслуживание интеграций с внешними бизнес партнерами, приложениями и сервисами; Участие в улучшении процесса разработки, анализ и внедрение новых подходов и инструментов.  Ваши компетенции:  Опыт коммерческой разработки от 1 года; Уверенное знание и опыт работы с Python/Flask; No-SQL (MongoDB); Опыт с системами контроля версий (git); Опыт работы с Celery/Redis; Понимание HTTP / HTTPS и основ современного веба; Опыт написания data scrapers и тестов на pytest.  Будет плюсом:  Опыт работы с CI/CD (Gitlab CI и т.д.); Опыт работы с Clickhouse; Опыт работы с FastAPI; Опыт работы с Postman; Английский язык; Знания HTML5 / CSS3 / Javascript; Опыт работы с VueJs; Опыт работы с node.js.  Мы предлагаем:  Удаленная работа с возможностью релокации после испытательного срока; Интересные и живые проекты, нестандартные задачи, возможность влиять на продукт; Низкий уровень бюрократии и контроля; Дружная команда, которая поддержит тебя и поможет с обучением. ","['B2B', 'Python', 'Git', 'Flask']",Divo.ai,https://hh.ru/vacancy/78996673,60000.0,120000.0,RUR
78303731,Python Developer,Москва,От 3 до 6 лет,"Продуктовая IT компания, которая занимается разработкой сервиса для сайтов (основная доля площадок использующих его - сфера беттинга и гемблинга), находится в поиске Python developer. Чем предстоит заниматься:   Разработка и поддержка функционала в рамкаx реализуемых аналитических проектов (в настоящий момент - разработка рекомендательной системы); Оптимизация работы сервисов, поиск и устранение узких мест в производительности; Коммуникация с командой и заказчиками в части поддержки и интеграции сервисов; Готовность быстро адаптироваться к новым требованиям и изменениям в проекте.  Какие навыки нужны:  Опыт разработки на Python от 3-х лет; Знание фреймворков FastAPI и Flask; Владение библиотекой PytestSQL, опыт работы с БД: ClickHouse, PostgreSQL, Redis, MongoDB, а также опыт написания pipeline обработки данных с высокой нагрузкой (Celery) Создание и управление контейнерами в Docker Знание системы контроля версий Git и методологии Gitflow  Дополнительные пожелания:  Понимание методологий Scrum, CI/CD; Знакомство с системами оркестрации данных (AirFlow); Отдельный плюс - знакомство с Python-библиотеками для ML (numpy, pandas, sklearn, plotly) и фреймворками для DL (TensorFlow, PyTorch); Опыт работы (или желание изучить) Spark.  Что компания может предложить Вам:  Современный, полностью оборудованный офис; Итоговый уровень ЗП зависит от пожеланий и профессионально уровня кандидата; Гибкий подход к управлению, постановке задач, процессам; Официальное оформление; Возможность работать удаленно;  Премия по итогам года до 1 оклада.  ","['Python', 'FastAPI', 'Flask']",Employcity,https://hh.ru/vacancy/78303731,,,
79030984,Middle / Middle+ Python Developer,Краснодар,От 1 года до 3 лет,"Holyweb – сервисная IT-компания. Уже 4 года мы создаем корпоративные системы и сервисы для IT-холдингов, ритейла, финтеха и логистических компаний. Разрушаем мифы об аутстаффинге и заботимся о своих сотрудниках: мэтчим интересные проекты с заинтересованными разработчиками, делимся экспертизой внутри компании, поддерживаем комфортную рабочую атмосферу. Сейчас мы ищем Middle / Middle+ Python Developer на один из проектов по поиску и бронированию отелей.Чем предстоит заниматься:  участвовать в проекте — от обсуждения задачи до запуска; разрабатывать новую платформу на Python 2/3, которой будут пользоваться миллионы клиентов; исправлять баги и улучшать технические характеристики сервиса; делать ревью кода; декомпозировать и оценивать трудоемкость задач; проектировать архитектуру сервисов; искать и внедрять лучшие практики и решения.  Что ожидаем от кандидата:  любовь к своему делу и живой интерес к IT-сфере (как и у нас самих); уверенные знания Python и опыт коммерческой разработки от 2-х лет; знание PostgreSQL, FastAPI и других сопутствующих технологий; знание и применение на практике принципов разработки (KISS, DRY, SOLID); уверенность в использовании в GraphQL, Airflow, Kafka; опыт работы с высоконагруженными сервисами; умение работать в команде.  Плюсом будет знание английского языка на разговорном уровне (от B1), но это не must have.Что даём мы:  конкурентную зарплату с индексацией и системой бонусов; полную удалёнку — наши сотрудники работают из разных городов России и мира; работу на проектах с инженерными вызовами; открытость к изменениям: мы готовы обсудить ваши идеи по улучшению сервисов или функционала; свободу самовыражения — свели к минимуму бюрократию и душную корпоративную культуру; опытную команду и профессиональное развитие: шеринг знаний, участие в профильных мероприятиях, обучение; соблюдение work-life balance — программа Holyrelax для хобби и личностного развития; корпоративные курсы английского.  Как будет проходить путь по получения заветного оффера:  Скрининг резюме Знакомство с HR в формате телефонного интервью Техническое собеседование Q&A встреча с СЕО-компании Оффер ","['PostgreSQL', 'Python', 'Kafka', 'Docker', 'Django Framework', 'MongoDB', 'RabbitMQ', 'Elasticsearch', 'Redis', 'Celery', 'Nginx']",Holyweb,https://hh.ru/vacancy/79030984,,,
