id,name,area,experience,description,key_skills,employer,alternate_url,from,to,currency
75853179,Senior Python Developer,Москва,От 3 до 6 лет,"Astral Soft — крупная российская IT-компания. Мы — эксперты в разработке сервисов обмена электронными документами, систем взаимодействия с контролирующими органами, а также высоконагруженных информационных систем. По многим направлениям входим в ТОП 3 по обороту и количеству пользователей по всей России. ГК Астрал занимается разработкой программного обеспечения с 2003 года. В 2021 году IT-подразделение было выделено в отдельную компанию Астрал-Софт, специализирующуюся исключительно на разработке ПО. В ГК Астрал:   Более 1000 сотрудников   6000 партнеров по всей стране   Более 1 200 000 действующих клиентов   Входим в ТОП-100 IT-компаний России   В 2021 году стали аккредитованным УЦ (всего около 30 компаний и учреждений по стране из более чем 400 смогли получить аккредитацию)   Официальные представительства находятся в Москве, Санкт-Петербурге, Екатеринбурге, Волгограде, Перми, Воронеже, Саратове, Уфе, Омске, Новосибирске, Краснодаре, головной офис — в Калуге.   На продукт Сервер отчётности приглашается уверенный и талантливый Python разработчик. Обязанности:  Разработка серверной стороны высоконагруженных веб-приложений в сфере электронной отчётности.  Требования:  Уверенное владение языком программирования python; Опыт работы с PostgreSQL; Опыт масштабирования БД в высоконагруженных системах (шардирование и репликация); Опыт использования ОS Linux; Опыт работы с одним из брокеров очередей: RabbitMQ, Kafka, NSQ, NATS; Знание протоколов SSH, HTTP(s), S3.  Будет плюсом:  Знание MongoDB; Docker; Kubernetes; наличие примеров на Github.  Преимущества работы в компании:  Официальное трудоустройство и полностью белая заработная плата; ДМС со стоматологией ; Корпоративные скидки на изучение английского языка; Корпоративное бесплатное обучение, повышение квалификации, посещение профильных ивентов за счёт компании; Материальная поддержка сотрудников на значимые события (рождение ребенка, свадьба, утрата близкого родственника); Бенефит ко дню рождения; Нашим сотрудникам предоставляется возможность выступать в качестве спикеров на отраслевых и IT-конференциях; Корпоративная культура и регулярные неформальные мероприятия помогут быстро влиться в команду и не дадут заскучать в нерабочее время.  Условия:  Итоговая зарплата по результатам собеседования; Официальное оформление, выплата зарплаты — 2 раза в месяц; Удалённая работа. ","['Python', 'Docker', 'MongoDB', 'PostgreSQL', 'Linux', 'RabbitMQ', 'Kafka', 'Kubernetes']",A Soft,https://hh.ru/vacancy/75853179,,,
75557304,Тим/Тех лид Python,Москва,От 3 до 6 лет,"ADV/web-engineering co. — разработка и развитие интернет-решений. Входим в TOP-3 digital production по версии Tagline и #1 в рейтинге веб-интеграторов. Любим сложные задачи, уделяем внимание мелочам, даем каждому проекту пожизненную гарантию.Мы аккредитованная компания и предоставляем сотрудникам необходимую ""защиту"" и стабильность. В нашей команде открыта позиция Ведущего Python-разработчика на масштабный высоконагруженный международный проект всемирно известной сети питания.Команда сейчас более 70 человек. В скрам-командах - до 8-10 специалистов. Полностью укомплектованный штат - дизайнеры, аналитики, разработчики, ТЛ, РМ, девопсы и тд.Скрам/Канбан. В команде питонистов - 19 человек. Очень сильная командаСтек: python 3.10, asyncio, aiohttp, sanic, fastapi, grpc, asyncpg, aioredis, aio_pika, grpclib, pytest   Что мы ожидаем от кандидата:  Опыт работы с Python (от 2х лет) и наличие реализованных проектов; Знание классических алгоритмов и структур данных; Опыт работы с асинхронным питоном; Умение работать с raw SQL (писать и оптимизировать запросы без использования CRM); - понимание конкурентности Опыт работы с Docker/Kubernetes  Плюсом будет:   опыт разработки с использованием grpc, protobuf, микросервисов.   Что предстоит делать:  развивать и поддерживать микросервисный бэкенд-платформу с высокими нагрузками Работать в тесной связке с дата аналитиками; Писать качественный, понятный коллегам код и придерживаться высоких стандартов разработки;  Мы предлагаем:  У нас все официально, 100% белая зп.ДМС, Соцпакет, нет переработок. По развитию – мы за повышения квалификации и оплачиваем курсы ( в том году 26 ребят отучили). У нас более 180 сотрудников в штате. Большая экспертиза - больше 20 лет на рынке. Плавающее начало рабочего дня с 8 до 11 утра. Обучение за счет компании ДМС со стоматологией Удаленку/гибрид/офис - рассматриваем все варианты. Офис на м. Дмитровской – очень комфортный бизнес центр с панорамным видом и завтраками, свежевыжатым фрешем, салатами и прочими плюшками. И еще адекватное, понимающее и высококлассное руководство (из разработчиков в прошлом). И да, у нас очень современная атмосфера без нудной бюрократии, ненужных отчетов и контроля времени работы сотрудников. Мы за внутреннюю честность и порядочность.  Ждем ваши резюме!","['Python', 'ООП', 'Git', 'Docker', 'Elasticsearch', 'RabbitMQ', 'asyncio', 'aiohttp', 'sanic', 'fastapi', 'grpc', 'pytest', 'Kubernetes']",ADV/web-engineering,https://hh.ru/vacancy/75557304,,,
75716229,Data Engineer,Москва,От 3 до 6 лет,"Анабар – система аналитики и управления продажами для продавцов на маркетплейсах. Продукт запустили Петр Марков (ex-Яндекс, ex-Циан) и Павел Тарасов (ex-Альфа-Банк, ex-Циан) в июле 2020. У нас есть довольные клиенты, выручка и мы удваиваемся по всем ключевым бизнес-метрикам каждый квартал. Количество продавцов на маркетплейсе удваивается каждый год + большинство из них работает сразу на нескольких маркетплейсах (Wildberries, Озон, Shopee). Т. е. на рынке много клиентов (и становится больше), у них много денег (и становится больше) и у них много проблем (и становится больше по мере усложнения самих маркетплейсов). Идеальная смесь, чтобы построить успешную компанию. Компанию делают люди, поэтому мы набираем команду единомышленников, которая сможет сделать лучший продукт на рынке. У нас уже есть сильные навыки Павла Тарасова в Machine Learning, команда разработки (которая тоже растет). Сейчас нам нужен middle-senior data engineer. Непосредственным руководителем будет Павел Тарасов (сооснователь). В Циан Павел построил и возглавлял департамент Machine Learning, поэтому ты будешь в хорошей компании и сможешь многому научиться. Можешь посмотреть выступление Павла Нам нужен человек, который умеет: - Создавать batch и streaming pipeline-ы обработки данных - Разруливание зависимостей потоков данных - Оптимизация SQL запросов - Тестирование и мониторинг качества данных Тебе нужно будет делать: - Обрабатывать данные парсинга и создавать стабильные пайплайны с хорошей очисткой данных и контролем качества - Интегрироваться с api маркетплейсов и создавать витрины на основе данных площадок и парсинга Что мы ищем в тебе: - Отличное знание SQL - Знание python на уровне senior разработчика - Хотя бы одно из, лучше все: athena/presto, spark, clickhouse, Trino - Опыт работы с большими массивами данных Желательно: - Опыт решения аналитических задач - Работа с luigi/airflow - Опыт работы с облачным стеком - Опыт работы с hadoop стеком Что мы предлагаем:- Конкурентоспособную “белую” зарплату - Дистанционную работу по Московскому времени - Участие в превращении старт-апа в большую компанию - Погружение в быстрорастущую индустрию e-commerce - Быстрый рост навыков (нужно будет делать быстро много нового, это большая нагрузка и быстрый рост)","['SQL', 'Python', 'ClickHouse', 'Hadoop', 'Анализ данных']",ANABAR,https://hh.ru/vacancy/75716229,,,
74337420,Senior Python разработчик,Москва,Более 6 лет,"Мы – Компания, которая входит в «Реестр аккредитованных организаций осуществляющих деятельность в области информационных технологий»Кто мы? Мы стартап образованный в июле 2020 года двумя выходцами их компании ЦИАН - Павлом Тарасовым (руководитель Data Science и Data Engineering) и Петром Марковым (директор по региональному развитию). Наша миссия - помогать поставщикам на маркетплейсы решать их рутинные проблемы автоматически, находить точки роста выручки и пользоваться ими, делать так, что деньги отданные за наш сервис с лихвой окупаются за счет той пользы которую мы даем. Основные задачи, которые решает компания, которые могут стать твоими:    Разрабатывать многопоточный нагруженный (тысячи RPS) скрапер данных на AWS-like (yandex cloud) стеке. Источников данных не много, но они очень большие (терабайты новых данных ежедневно) и важна точность   Разрабатывать приложения в микросервисной архитектуре   Собирать инструментарий, из которого аналитики и data scientist-ы смогут без bolier plate кода собирать удобные и красивые инструменты для поставщиков и работы с данными, делать zero-downtime автоматический деплой этих инструментов   Менторить и обучить сотрудников, проводить code-review, выстраивать процессы деплоя, реагировать и оперативно решать проблемы на production   Наш стек: Python 3.8-3.10 (в основном 3.10), FastAPI, Postgres, Clickhouse, Redis, Trino, Severless, S3, SQS А еще мы:- практикуем обязательны code review всех изменений- уделяем большое внимание написанию тестов. Пишем юнит, функциональные (силами разработчиков) и end-2-end (силами QA-инженеров) тесты- стараемся минимизировать написание boilerplate-кода (используем шаблоны микросервисов, разрабатываем внутренние библиотеки)- внимательно относимся к качеству кода (используем линтеры, mypy и т.д.) Нам важно что бы ты хотел:   Делать лучший продукт на рынке. Быть уверенным что все наши сервисы дают клиенту правильные рекомендации и видеть как клиенты растут вместе с нами   Решать сложные задачи и искать новые решения. Зачастую многие задачи непонятно как решить, как технически, так и продуктово - нужны люди способные придумать как и какие технологии применить для решения боли клиента   Быть честным и открытым. Получать удовольствие от работы в сильной команде, а также привносить в команду позитивные изменения   Мы видим на этой позиции человека, который   Готов работать не по четкому ТЗ, а по бизнес требованиям и способен спроектировать масштабируемый поддерживаемый проект   Умеет работать в сжатых сроках и отвечать за свой результат   Имеет знания python, паттернов проектирования на микросервисной архитектуре, SQL, Unix/Linux, Docker   Имеет опыт написания тестов (pytest);   Умеет оптимизировать производительность приложения и запросов в базы данных;   Понимает суть задачи и вносит минимальные необходимые изменения (без “переписать всё”)   Работал с высоконагруженными проектами   Мы видим на этой позиции человека, который знает как мониторить приложения в продакшене   Будет плюсом:   Знание AWS-стека, Serverless   Опыт работы с кликхаусом и оптимизацией запросов   Преимущества работы у нас:   Возможность принимать участие в проектирование архитектуры и строить большую часть с 0   Большая часть задач - новая разработка, а не поддержка легаси кода   Овертаймы - не систематическая история. Они, конечно случаются - поэтому у нас официальный ненормированный рабочий день (31 день отпуска), кроме того овертаймы записываются и отгуливаются   Перспектива роста в тех лида - мы набираем сильную команду   Работа удаленная  ","['Python', 'ClickHouse', 'SQL', 'Linux', 'Flask', 'AWS', 'Pandas']",ANABAR,https://hh.ru/vacancy/74337420,,,
75699434,Middle backend Python developer,Воронеж,От 3 до 6 лет,"О нас: ARHITEX - это быстроразвивающаяся команда высококвалифицированных единомышленников. Мы занимаемся разработкой инновационных программных продуктов для нефтегазовой отрасли с использованием самых передовых технологий (AI, IoT, Blockchain, Имитационное моделирование, различные технологии прогнозирования и математического моделирования и т.п.). Мы создаем, развиваем и поддерживаем продукты, которые помогают компаниям нефтегазового сектора решать сложные бизнес задачи и реализовывать задачи Цифровой трансформации в области управления логистикой, эффективностью использования инфраструктуры, прогнозирования и контроля поставок нефтепродуктов. Наши решения были успешно внедрены рядом крупных компаний, и в данный момент мы находимся в стадии активного развития нашего продуктового портфеля. Наша миссия - создавать среду, в которой каждый человек будет раскрывать свой потенциал,создавать уникальные продукты и совершенствоваться сверх ожиданий. Задачи:   Разработка новой функциональности и улучшение имеющейся;   Реализация модулей взаимодействия между сервисами и приложениями;   Разработка модулей по обработке и трансформации данных;   Проведение коллективного код-ревью.   Наши ожидания:   Помимо отличного знания Python вы имеете опыт разработки высоконагруженных систем;   А также опыт работы с REST API, Git;   Имеете уверенные знания базовых паттернов и идиом;   Можете написать Dockerfile, Docker compose;   Работали с библиотеками: flask/FastAPI, pandas, numpy, celery, airflow (будет преимуществом);   Будет преимуществом опыт разработки на GoLang;   Мы предлагаем:   Конкурентоспособную заработную плату;   Гибкий график работы (40 часов в неделю);   Современную технику и ПО для работы, настройку удаленного рабочего места ;   Полностью удаленную работу (офис находится в Санкт-Петербурге);   Оплачиваемые отпуска и больничные;   Компенсация расходов на здоровье, увлечения, обучение и др.;   Профессиональный рост и развитие (посещение профильных конференций, мероприятий и др.).  ","['Python', 'PostgreSQL', 'Linux', 'Git', 'SQL']",ARHITEX,https://hh.ru/vacancy/75699434,,,
75910086,Разработчик SAP BO,Москва,От 3 до 6 лет,"Компания ARK - экосистема решений, позволяющих закрывать полный цикл по оптимизации бизнес процессов. Мы работали над сайтами, мобильными приложениями и IT платформами для крупнейших медийных, фармацевтических, киберспорт и FMCG компаний. Собственное SFA-решение – автоматизация работы полевых команд (мерч, торговые представители, сотрудники торгового зала), Retail & FMCG.   Чем предстоит заниматься:  Разработка витрин данных Teradata, MS SQL;Разработка и поддержка юниверсов и отчетов SAP BusinessObjects; Поддержка пользователей при работе с инструментами отчетности (вопросы управления доступом, корректности данных, скорости работы отчетов и выгрузок); Мониторинг и оптимизация процедур загрузки данных; Взаимодействие с другими техническими командами, в том числе, на иностранном языке (переписки, встречи); Оптимизация сложных объемных запросов к хранилищу данных; Ведение документации.    Требования:  Опыт разработки юниверсов SAP BusinessObjects (особенно контексты); Опыт построения отчетов и дашбордов SAP Business Objects; Опыт разработки витрин данных и SQL-запросов (MS SQL/Teradata); Понимание принципов построения баз данных и принципов построения запросов из различных приложений к ним; Знание принципов архитектурного построения BI решений, умение оптимизировать и предлагать лучшие процессы в архитектуре; Понимание бизнес-процессов в одной или нескольких предметных областях: Заказы, Продажи, Поставки; Знание английского на разговорном уровне и возможность ведения рабочей переписки.    Будет плюсом:  Опыт работы с ETL-инструментами и опыт построения ETL процессов; Опыт разработки на языке Python; Опыт работы с Git и облачными решениями.    Мы предлагаем:   аккредитованная it-компания   удаленная работа   процесс обмена знаниями и рост в команде   график работы 5/2   интересные и нетривиальные задачи   дружный коллектив    ","['SAP Business Objects', 'MS SQL', 'Teradata', 'Python', 'ETL']",ARK,https://hh.ru/vacancy/75910086,,,
76112984,"Python - разработчик (Middle, удаленная работа)",Москва,От 1 года до 3 лет,"Мы - продуктовая ИТ- компания. С 2010 года создаём и развиваем рекомендательные сервисы, сервисы нативной рекламы и крупные медиа - проекты. Наши клиенты - это Тинькофф, Avito, РБК, Билайн и многие другие. Аудитория проектов более 30 млн пользователей в месяц. Сейчас мы ищем Python - разработчика, Наш ключевой стек: python, django, pydantic, pandas, celery, mysql, clickhouse Примеры задач:  Разработка и поддержка API для административного и партнерских кабинетов Исправление багов Рефакторинг  Как мы работаем:  Аккредитованная IT - компания, оформление по ТК РФ Удаленная работа из любой точки мира: выбираешь сам, где работать - на пляже или в горах У нас гибкое начало рабочего дня. Можно выбрать в какие часы начать работу: в 8, 9 или 10 утра по московскому времени Data - driven компания: все решения принимаем на основе данных У нас нет бюрократии, микроменеджмента и формализма. Работаем без дедлайнов - считаем, что это лишний стресс Заботимся о здоровье: у нас хороший ДМС в твоем городе со стоматологией Поддерживаем рабочие инициативы и разные идеи  Мы ожидаем от тебя:  Уверенные знания Python, Django (минимум 1.5 года подтвержденного коммерческого опыта) Умение писать Raw SQL запросы к MySql, Clickhouse Понимание принципов построения Rest API Опыт работы с Linux и Docker Опыт работы с Git Способность самостоятельно прорабатывать задачи и выявлять недостающие требования совместно с project - менеджером    Укажите, пожалуйста в сопроводительном письме:1. Готовность к полной занятости и удаленному формату работы2. Какой у вас опыт коммерческой разработки с Python, Django  ","['Python', 'Git', 'Linux', 'Django Framework', 'SQL', 'MySQL', 'ClickHouse', 'Docker', 'REST API', 'Backend']",Adwile,https://hh.ru/vacancy/76112984,,,
75555028,Data инженер (ML),Москва,От 1 года до 3 лет,"Проект крупного банка. Команда создает информационную платформу для решенияаналитических и исследовательских задач в области создания продуктов иуслуг на мировых финансовых рынках:Разрабатываемая нами информационная платформа – высоконагруженноерешение, призванное обеспечить достижение всех этих целей.Основные задачи:- Проектировать и разрабатывать потоки для загрузки данных вхранилище,- Проектировать и реализовывать слои детальных данных,- Создавать витрины для отчетности и для моделей машинного обучения.Обязательные требования:  Опыт работы с популярными РСУБД (Greenplum, Teradata, Oracle, PostrgeSQL), Опыт работы с хранилищем данных (DWH), Опыт работы с любой промышленной ETL-системой, Знание SQL, PL/SQL или PL/pgSQL, Знакомство с экосистемой Hadoop.  Желательные:  Опыт промышленной разработки на Python , Опыт работы с CI/CD решениями на базе Jenkins и Bitbucket/Git.- Опыт работы с Data Vault,  Мы предлагаем:  Возможность участия в интересном проекте Возможность профессионального и карьерного роста в компании; Опыт работы в команде профессионалов; Уровень заработной платы обсуждается индивидуально. ","['Hadoop', 'SQL', 'Git', 'Spark']",Bell Integrator,https://hh.ru/vacancy/75555028,,,
76156856,FullStack разработчик,Москва,От 3 до 6 лет,"В связи с расширением команды и масштабированием проектов, в компанию Centicore требуется FullStack разработчик. Наша компания Centicore - это команда профессиональных разработчиков, которые являются одними из лучших в своем деле. Специализируемся на разработке в финтех и нефтегазовой отраслях. Задачи:  Разработка web-интерфейсов по макетам Figma; Разработка backend логики работы системы по ключевым модулям (интеграция с БПЛА, интеграция с с системами комплексной охраны периметра и объекта) Разработка в идеологии микросервисной архитектуры Активное участие в формировании и приоритезация бэклога на спринт, работа в JIRA;  Требования:   Опыт работы в релевантной должности 3+ лет; Понимание принципов работы web-приложений; Опыт работы с Angular 8+; Опыт бэкэнд разработки с использованием Python от 3 лет; Опыт разработки архитектуры системы, владение паттернами проектирования; Использование в работе принципов SOLID; Опыт работы с БД PostgreSQL  Условия работы:   Удаленный формат работы; Welcome бонус; Периодическое оплачиваемое обучение; Оформление по ИП/СЗ; 8-ми часовой рабочий день, 5/2, по мск времени; Оплачиваемый отпуск и больничные ","['Angular', 'Python', 'SOLID', 'БД PostgreSQL']",Centicore,https://hh.ru/vacancy/76156856,,420000.0,RUR
76004911,Python-разработчик / Python Developer,Москва,От 1 года до 3 лет,"Привет! Мы — Creonit.Разрабатываем цифровые сервисы. Специализируемся на веб и мобильной разработке, бэкенде и интеграциях любой сложности, проектировании архитектуры и управлении процессами. Сейчас мы ищем в команду крутого Python-разработчика. Твои задачи:  Проектировать и писать API для сайтов и мобильных приложений на Django и Django REST Framework. Делать админку, проектировать базы данных. Интегрироваться с внешними сервисами: системами учета, платежками, CRM и со всем, с чем можно. Писать скрипты, выполняемые из командной строки.  Нам важно, чтобы разработчики постоянно росли, работали с интересными задачами, получали опыт, поэтому у нас существует ротация между проектами, а также проекты, которые мы делаем с нуля. О стеке технологий:  Основной стек это — Python 3, Django, DRF, Celery, flake8, pytest. Для всех проектов используется Docker. Локально и на проде. Используем Git Flow. Gitlab как Git хостинг. Стремимся к 100% Code Review, используя CodeStream и GitLab. Мы по-настоящему разделили фронт и бэк. Бэкендеры пишут API для сайтов и мобильных приложений, с которым интегрируются фронтендеры. С особым трепетом относимся к документированию API.  Как будет устроен твой рабочий день: — Наши инструменты: Google Календарь, куда менеджеры ставят потоки работы, наш собственный таск-трекер, где ставятся задачи, корпоративный мессенджер Slack с чатами по каждому проекту. — На каждый день в твоем календаре стоит 1-2 потока (проекта), которыми ты сегодня будешь заниматься. Задачи по проектам с подробными постановками — в таск-трекере. — По утрам проходят стендапы (15-ти минутные созвоны с проект-менеджерами). Требования:  Отличное знание Python; Отличное знание Django и его стандартных модулей (в особенности ORM и Admin); Опыт работы с DRF; Уверенное использование Git на базовом уровне — pull/commit/push, ветвление, merge/pull request; Docker на базовом уровне — понимать концепцию контейнеров, уметь запускать/останавливать контейнеры, смотреть логи; Желание профессионально прокачиваться; Отсутствие панического страха перед новыми технологиями.  Плюсом будет:  Опыт написания автотестов; Опыт работы с Celery; Опыт в конфигурировании Dockerfile, docker-compose; Опыт в конфигурировании nginx / traefik.  Как мы живем:  — Условия. Официальное трудоустройство с первого дня, 100% белая зарплата. — Команда. Нас 40 человек, каждый из которых — эксперт в своей области. Каждый сотрудник увлечен чем-то интересным не только в профессиональном плане, но и в личном. Поэтому у нас крутой коллектив и отношения внутри. Общаемся мы друг с другом на «ты». — Формат работы.  Офис. У нас просторный и уютный офис по адресу: ул. Горького 160а. Есть своя кухня, кофе из кофеварки, чай, снеки и фрукты. В офисе мы не только работаем, но и отдыхаем: чилим в организованной лаундж-зоне, устраиваем вечерние посиделки с настолками и просто болтаем. Удаленщики. Мы работаем на лучшем железе, поэтому при необходимости даже удаленщикам отправляем рабочие компьютеры (Mac). А если ты из другого города и хочешь переехать в Калининград, мы поможем в релокации и покроем все расходы на переезд. — Проекты. Все говорят, что у них интересные проекты, а у нас они правда интересные и сложные. Примеры работ можешь посмотреть в наших кейсах. — Рост. Нам важно, чтобы наши сотрудники росли как профессионалы и работали с разными задачами. Поэтому у нас существует разделение между проектами — ты не зацикливаешься над одной и той же задаче и меняешь проекты. — Регламенты и системность. Мы любим, когда все процессы работы отлажены и все сотрудники знают, что им нужно делать. У нас есть внутренние регламенты работы, благодаря которым мы выстраиваем внутренние процессы. Регламенты позволяют работать прозрачно и эффективно, не тратя время на процессы, которые можно автоматизировать. — Обучение. Мы хотим, чтобы у нас работали настоящие профессионалы своего дела, поэтому заинтересованы в обучении и развитии сотрудников. Если у тебя есть желание научиться новому — мы поможем подобрать и оплатим курсы, участие в конференциях, etc. — Обратная связь. Мы всегда за то, чтобы давать и получать обратную связь. Ты будешь регулярно получать обратную связь о своей работе от руководителя и сотрудников. О приятном: — Развлечения. Ежеквартальные подведения итогов с официальной и неофициальной частью. Корпоративы, выезды на природу. Совместные активности: пейнтбол, квиз, квесты за счет компании. Для удалёнщиков устраиваем онлайн-развлечения и праздничные обеды :) — Еженедельные созвоны (Пятничные разгоны). На них мы синхронизируемся всей компанией, обсуждаем новости и насущные темы. Делимся мудростью в виде 15-минутных докладов на разные темы от сотрудников. — Внутренняя рассылка. Приоткрывает завесу в мир внутренней жизни Creonit, документирует смешные и исторические моменты. Помогает даже удаленным сотрудникам находиться в самой гуще событий. Хочешь к нам? Оставляй отклик и обязательно напиши сопроводительное письмо, где рассказываешь почему хочешь работать в нашей компании. ","['Python', 'Django', 'Git', 'Docker', 'Celery']",Creonit,https://hh.ru/vacancy/76004911,,,
