id,name,area,type,published_at,created_at,archived,url,alternate_url,employer,from,to,currency,gross,requirement,responsibility
70450101,Программист Python,Москва,Открытая,2022-10-04T09:40:06+0300,2022-10-04T09:40:06+0300,False,https://api.hh.ru/vacancies/70450101?host=hh.ru,https://hh.ru/vacancy/70450101,РусЭкспресс,80000.0,90000.0,RUR,False,"опыт программирования на <highlighttext>Python</highlighttext> от 2000 часов ( - 1 год). - умение работать с xml, api, pandas (всему можно научиться). - ","большое количество интеллектуальных задач, периодически возникают задачи с применением машинного обучения. - оперативный контакт с руководителями."
70662765,Python developer,Уфа,Открытая,2022-10-06T08:21:07+0300,2022-10-06T08:21:07+0300,False,https://api.hh.ru/vacancies/70662765?host=hh.ru,https://hh.ru/vacancy/70662765,КОМТЕК,40000.0,120000.0,RUR,False,"Что мы хотим видеть в коллеге: Знание языка <highlighttext>Python</highlighttext> 3.x. Знание языка SQL (опыт работы с СУБД Oracle, PostgreSQL...","Специалистами компании разработаны информационные системы для автоматизации таких направлений, как: мониторинг лекарственных средств, управление лабораторной / онкологической службами, электронная мед. "
70692749,Python разработчик,Москва,Открытая,2022-10-06T14:47:08+0300,2022-10-06T14:47:08+0300,False,https://api.hh.ru/vacancies/70692749?host=hh.ru,https://hh.ru/vacancy/70692749,Ассоциация IPChain,230000.0,,RUR,False,От 3 лет опыта разработки на <highlighttext>Python</highlighttext> 3. Опыт работы с асинхронными фреймворками. Опыт работы с микросервисной архитектурой и монолитом. ,"...придется читать) на <highlighttext>Python</highlighttext> (у нас 3.8). Участие в дальнейшей поддержке и развитии продукта на <highlighttext>Python</highlighttext>. Оценка, декомпозиция задач. "
70449444,Data Analyst (Remote),Турция,Открытая,2022-10-04T09:30:34+0300,2022-10-04T09:30:34+0300,False,https://api.hh.ru/vacancies/70449444?host=hh.ru,https://hh.ru/vacancy/70449444,Novakid Inc,4500.0,,USD,False,"Глубокое понимание продуктовых и бизнес-метрик. Знание <highlighttext>Python</highlighttext>/R и соответствующих фреймворков для работы с данными (предпочтительно <highlighttext>Python</highlighttext>, бекенд на...","Участвовать в разработке, внедрении и поддержке data-driven процессов в продуктовых командах. Разрабатывать и поддерживать дашборды и системы метрик. "
69908838,"Программист Python, удаленно",Москва,Открытая,2022-10-04T17:58:07+0300,2022-10-04T17:58:07+0300,False,https://api.hh.ru/vacancies/69908838?host=hh.ru,https://hh.ru/vacancy/69908838,Кадровое агентство ЕВА,170000.0,,RUR,False,Опыт работы с медиапротоколами (MRCP/RTP/SDP/SIP). Опыт написания C-расширений для <highlighttext>Python</highlighttext>. Опыт работы с технологиями машинного обучения...,"Разработка внутренних R&D проектов компании (Natural Language Understanding, интеграция ML моделей, MRCP Asterisk Plugin и другие). Участие в разработке..."
49299311,Python-разработчик в R&D отдел,Санкт-Петербург,Открытая,2022-10-05T22:36:09+0300,2022-10-05T22:36:09+0300,False,https://api.hh.ru/vacancies/49299311?host=hh.ru,https://hh.ru/vacancy/49299311,Селфсек,100000.0,150000.0,RUR,False,"Уверенное знание <highlighttext>Python</highlighttext>3. Умение использовать ООП. Знание сетевых протоколов разного уровня (TCP, UDP, HTTP, WebSocket, etc) и способов сериализации...","Написание чистого, понятного кода. Реализация сетевых клиентов и протоколов по документации. Взаимодействие с исследователями. Покрытие тестами. Написание документации. "
70797038,Python developer (проект с нуля),Москва,Открытая,2022-10-05T11:13:13+0300,2022-10-05T11:13:13+0300,False,https://api.hh.ru/vacancies/70797038?host=hh.ru,https://hh.ru/vacancy/70797038,Константа,170000.0,,RUR,False,"Знание <highlighttext>Python</highlighttext> 3.6+. Общее понимание работы сетевых протоколов и технологий (HTTP, WebSocket). Понимание асинхронной парадигмы программирования в <highlighttext>Python</highlighttext>...","Сервис написан давно и на PHP, хотим его переписать под современный стек на <highlighttext>Python</highlighttext>. Сервис, автоматически (без участия букмекера) рассчитывающий..."
68077706,Python разработчик,Москва,Открытая,2022-10-06T12:42:53+0300,2022-10-06T12:42:53+0300,False,https://api.hh.ru/vacancies/68077706?host=hh.ru,https://hh.ru/vacancy/68077706,Домклик,,,,,"Опыт разработки на <highlighttext>Python</highlighttext> 3.Х. Понимание механики языка <highlighttext>Python</highlighttext> и сопутствующих инструментов (pytest, mypy, poetry, flake8). ","Писать нагруженные сервисы на <highlighttext>Python</highlighttext>. Разрабатывать API для мобильных, веб-приложений и внутренних сервисов на <highlighttext>Python</highlighttext>. Интегрироваться с другими сервисами..."
69982059,Программист Python,Орел,Открытая,2022-10-04T16:12:50+0300,2022-10-04T16:12:50+0300,False,https://api.hh.ru/vacancies/69982059?host=hh.ru,https://hh.ru/vacancy/69982059,Pentestit,,,,,Обязательно: коммерческий опыт разработки на <highlighttext>Python</highlighttext> от 2-х лет. Обязательно: коммерческий опыт разработки на Django от 1.5 года. ,"Поддержка и доработка и оптимизация работы существующих проектов: Django/Flask/прикладные модули. Участие в полном цикле разработки - написание кода, отладка..."
70449445,Data Analyst (Remote),Москва,Открытая,2022-10-04T09:30:34+0300,2022-10-04T09:30:34+0300,False,https://api.hh.ru/vacancies/70449445?host=hh.ru,https://hh.ru/vacancy/70449445,Novakid Inc,4500.0,,USD,False,"Глубокое понимание продуктовых и бизнес-метрик. Знание <highlighttext>Python</highlighttext>/R и соответствующих фреймворков для работы с данными (предпочтительно <highlighttext>Python</highlighttext>, бекенд на...","Участвовать в разработке, внедрении и поддержке data-driven процессов в продуктовых командах. Разрабатывать и поддерживать дашборды и системы метрик. "
70801213,Middle Python Developer (микросервисная архитектура),Тбилиси,Открытая,2022-10-05T12:08:49+0300,2022-10-05T12:08:49+0300,False,https://api.hh.ru/vacancies/70801213?host=hh.ru,https://hh.ru/vacancy/70801213,Баксэт,2500.0,3000.0,USD,False,Реальный практический опыт разработки программных систем. Реальный опыт работы с <highlighttext>Python</highlighttext>. Плюсом будет PHP / .NET / Java / Go. Понимание принципов микросервисных...,Доработка и разработка микросервисов на DRF. Поддержка существующих проектов и решений. Интеграция с существующей инфраструктурой. Готовность изучать новые технологии.
70871208,Разработчик (Backend developer / Python),Тюмень,Открытая,2022-10-06T19:01:20+0300,2022-10-06T19:01:20+0300,False,https://api.hh.ru/vacancies/70871208?host=hh.ru,https://hh.ru/vacancy/70871208,Статус,100000.0,150000.0,RUR,False,"Опыт работы от 1,5 лет и знание: PostgreSQL, MongoDB, REST API, GraphQL, Git. Знание языка <highlighttext>Python</highlighttext> (3.9, Flask...","<highlighttext>Python</highlighttext> на бэкенде, взаимодействие через GraphQL и REST API. SPA на Vue.js + Typescript на фронте и Quasar как библиотека..."
70588587,"Python Django разработчик, удаленно",Екатеринбург,Открытая,2022-10-06T16:28:02+0300,2022-10-06T16:28:02+0300,False,https://api.hh.ru/vacancies/70588587?host=hh.ru,https://hh.ru/vacancy/70588587,эдмин,150000.0,200000.0,RUR,True,"3+ лет <highlighttext>Python</highlighttext>/Django на бэкенде с подтвержденным ""боевым"" опытом. Желательно опыт frontend: React. Опыт управления командой будет большим...","Успешный кандидат будет участвовать в команде разработки нового функционала и проектах кастомизации функционала для клиентов. Полная занятость, полный день. "
70449443,Data Analyst (Remote),Санкт-Петербург,Открытая,2022-10-04T09:30:34+0300,2022-10-04T09:30:34+0300,False,https://api.hh.ru/vacancies/70449443?host=hh.ru,https://hh.ru/vacancy/70449443,Novakid Inc,4500.0,,USD,False,"Глубокое понимание продуктовых и бизнес-метрик. Знание <highlighttext>Python</highlighttext>/R и соответствующих фреймворков для работы с данными (предпочтительно <highlighttext>Python</highlighttext>, бекенд на...","Участвовать в разработке, внедрении и поддержке data-driven процессов в продуктовых командах. Разрабатывать и поддерживать дашборды и системы метрик. "
70775456,Python Developer,Воронеж,Открытая,2022-10-04T23:04:19+0300,2022-10-04T23:04:19+0300,False,https://api.hh.ru/vacancies/70775456?host=hh.ru,https://hh.ru/vacancy/70775456,РедСейл,,,,,"Вы нам подходите, если у вас есть: Опыт разработки на <highlighttext>Python</highlighttext> от 2 года. Опыт работы с алгоритмом построения суффиксного...",Для мониторинга времени использование bitcop. Работа по договору с индивидуальным предпринимателем!
70803033,Python Backend Developer,Армения,Открытая,2022-10-05T12:34:04+0300,2022-10-05T12:34:04+0300,False,https://api.hh.ru/vacancies/70803033?host=hh.ru,https://hh.ru/vacancy/70803033,ЛАЙТ МЭП,,,,,"Опыт работы над высоконагруженными проектами. Уверенные знания <highlighttext>Python</highlighttext>. Опыт работы с микрофреймворками (Falcon, Flask). Умение работать с базами данных как...",Разработка backend’а высоконагруженных проектов (ccu до 80 тыс. в минуту). Работа с новыми игровыми фичами и игровыми механиками. 
70858530,Разработчик Python,Москва,Открытая,2022-10-06T14:28:28+0300,2022-10-06T14:28:28+0300,False,https://api.hh.ru/vacancies/70858530?host=hh.ru,https://hh.ru/vacancy/70858530,Кадровый холдинг ПРОФИЛЬ,350000.0,,RUR,False,"Высшее образование. Опыт промышленной разработки на <highlighttext>Python</highlighttext> от 4-х лет. Опыт работы с современными инструментами разработки: JIRA, github и...","Разработка back-end решений в международном проекте. Работа со стеком технологий: <highlighttext>Python</highlighttext> 3.6, PostgreSQL, SQLAlchemy, Celery, Rabbitmq, Redis, Buildout..."
70709226,Python-разработчик,Москва,Открытая,2022-10-03T20:57:44+0300,2022-10-03T20:57:44+0300,False,https://api.hh.ru/vacancies/70709226?host=hh.ru,https://hh.ru/vacancy/70709226,EPG Service,120000.0,150000.0,RUR,False,"Опыт производственной разработки в команде на <highlighttext>Python</highlighttext> 2 (scapy), <highlighttext>Python</highlighttext> 3 (aiohttp) от 1-года. Разработка на *nix + git. ","Разработкой API. Интеграцией сторонних сервисов. Участием в полном цикле разработки - проектирование, программирование, тестирование, поддержка. Проводить код-ревью."
69569674,Middle/Middle+ Backend Developer (Python),Санкт-Петербург,Открытая,2022-10-04T12:25:49+0300,2022-10-04T12:25:49+0300,False,https://api.hh.ru/vacancies/69569674?host=hh.ru,https://hh.ru/vacancy/69569674,Funduck,150000.0,200000.0,RUR,False,"Имеешь опыт продуктовой разработки (делаете фичи для людей, а не для галочки). Опыт разработки на <highlighttext>Python</highlighttext>, хорошие теоретические и практические...","Реализовывать новый функционал, рефакторить код, фиксить баги, участвовать в code review и т.д. Написание unit и интеграционных тестов. "
70588588,"Python Django разработчик, удаленно",Самара,Открытая,2022-10-06T16:28:02+0300,2022-10-06T16:28:02+0300,False,https://api.hh.ru/vacancies/70588588?host=hh.ru,https://hh.ru/vacancy/70588588,эдмин,150000.0,200000.0,RUR,True,"3+ лет <highlighttext>Python</highlighttext>/Django на бэкенде с подтвержденным ""боевым"" опытом. Желательно опыт frontend: React. Опыт управления командой будет большим...","Успешный кандидат будет участвовать в команде разработки нового функционала и проектах кастомизации функционала для клиентов. Полная занятость, полный день. "
70801212,Middle Python Developer (микросервисная архитектура),Астана,Открытая,2022-10-05T12:08:49+0300,2022-10-05T12:08:49+0300,False,https://api.hh.ru/vacancies/70801212?host=hh.ru,https://hh.ru/vacancy/70801212,Баксэт,2500.0,3000.0,USD,False,Реальный практический опыт разработки программных систем. Реальный опыт работы с <highlighttext>Python</highlighttext>. Плюсом будет PHP / .NET / Java / Go. Понимание принципов микросервисных...,Доработка и разработка микросервисов на DRF. Поддержка существующих проектов и решений. Интеграция с существующей инфраструктурой. Готовность изучать новые технологии.
70857125,Middle/Senior Python Developer,Москва,Открытая,2022-10-06T14:06:42+0300,2022-10-06T14:06:42+0300,False,https://api.hh.ru/vacancies/70857125?host=hh.ru,https://hh.ru/vacancy/70857125,Лидми сейлс девсолюшн,,,,,Способностью телепортации между <highlighttext>Python</highlighttext> Web фреймворками (Django/Flask). Сверхчеловеческой ловкостью и гибкостью при интеграциях (REST API). Повышенной скоростью и силой...,"Алгоритмизация поведения (баны, фильтры, триггеры получения бонусов). Написание интернет-магазинов."
70868484,Python Developer,Москва,Открытая,2022-10-06T17:32:32+0300,2022-10-06T17:32:32+0300,False,https://api.hh.ru/vacancies/70868484?host=hh.ru,https://hh.ru/vacancy/70868484,ICVR,,,,,"уверенное знание <highlighttext>Python</highlighttext> 3. - знание структур данных <highlighttext>Python</highlighttext>, алгоритмов работы с ними. - следование принципам DRY, SOLID. - умение писать чистый, понятный...",разрабатывать кастомные плагины для этих редакторов. - разрабатывать плагины глубокой интеграции различных веб-сервисов. - разрабатывать и улучшать микросервисы компании. - 
49299293,Python-разработчик систем сбора,Санкт-Петербург,Открытая,2022-10-05T22:36:09+0300,2022-10-05T22:36:09+0300,False,https://api.hh.ru/vacancies/49299293?host=hh.ru,https://hh.ru/vacancy/49299293,Селфсек,100000.0,150000.0,RUR,False,"Уверенное знание <highlighttext>Python</highlighttext>3. Опыт разработки систем сбора. Опыт многопоточной и асинхронной разработки (threading, asyncio), знание примитивов синхронизации, умение масштабировать...","Написание чистого, понятного кода. Реализация систем сбора. Анализ и исправление ошибок. Сопровождение запуска и эксплуатации сборщиков в продакшене."
69454163,Python Developer (DWH),Москва,Открытая,2022-10-04T23:54:05+0300,2022-10-04T23:54:05+0300,False,https://api.hh.ru/vacancies/69454163?host=hh.ru,https://hh.ru/vacancy/69454163,"Emerging Travel Group (Ostrovok.ru, B2B.Ostrovok, RateHawk, ZenHotels)",,,,,Опыт коммерческой разработки и поддержки веб-сервисов на <highlighttext>Python</highlighttext> в связке с Django от 2 лет. Опыт проектирования API. ,Разработка и улучшение визуального редактора для работы с аналитической базой и написания SQL-запросов. Разработка и развитие инструментария для работы...
70801211,Middle Python Developer (микросервисная архитектура),Москва,Открытая,2022-10-05T12:08:49+0300,2022-10-05T12:08:49+0300,False,https://api.hh.ru/vacancies/70801211?host=hh.ru,https://hh.ru/vacancy/70801211,Баксэт,2500.0,3000.0,USD,False,Реальный практический опыт разработки программных систем. Реальный опыт работы с <highlighttext>Python</highlighttext>. Плюсом будет PHP / .NET / Java / Go. Понимание принципов микросервисных...,Доработка и разработка микросервисов на DRF. Поддержка существующих проектов и решений. Интеграция с существующей инфраструктурой. Готовность изучать новые технологии.
70578724,Junior+ Python разработчик,Красноярск,Открытая,2022-09-30T13:37:32+0300,2022-09-30T13:37:32+0300,False,https://api.hh.ru/vacancies/70578724?host=hh.ru,https://hh.ru/vacancy/70578724,Sibdev,80000.0,120000.0,RUR,False,"Опыт коммерческой разработки от 1,5 года. Уверенное знание <highlighttext>Python</highlighttext>, Django, опыт работы с Django REST Framework. Навык оценки и...",Документирование API в Swagger. Работа с инструментами отладки. Профилирование выполнения функций и разработка тестов.
70738646,Ментор курса по Python разработке,Санкт-Петербург,Открытая,2022-10-04T11:10:00+0300,2022-10-04T11:10:00+0300,False,https://api.hh.ru/vacancies/70738646?host=hh.ru,https://hh.ru/vacancy/70738646,Skyeng,100000.0,120000.0,RUR,False,Есть опыт работы <highlighttext>Python</highlighttext> разработчиком. Есть опыт работы с фрейворками Django и Flask. Есть опыт работы на Linux и с...,Проверяет домашние задания студентов по чек-листу в рамках 24 часов. Дает подробную развивающую обратную связь. Проводит для студентов 2...
70588586,"Python Django разработчик, удаленно",Новосибирск,Открытая,2022-10-06T16:28:02+0300,2022-10-06T16:28:02+0300,False,https://api.hh.ru/vacancies/70588586?host=hh.ru,https://hh.ru/vacancy/70588586,эдмин,150000.0,200000.0,RUR,True,"3+ лет <highlighttext>Python</highlighttext>/Django на бэкенде с подтвержденным ""боевым"" опытом. Желательно опыт frontend: React. Опыт управления командой будет большим...","Успешный кандидат будет участвовать в команде разработки нового функционала и проектах кастомизации функционала для клиентов. Полная занятость, полный день. "
38348123,Разработчик Python под Linux,Екатеринбург,Открытая,2022-10-06T10:59:34+0300,2022-10-06T10:59:34+0300,False,https://api.hh.ru/vacancies/38348123?host=hh.ru,https://hh.ru/vacancy/38348123,Айдеко,,,,,"Опыт коммерческой разработки. Навыки администрирования Linux. Опыт работы с Systemd. Понимание сетевых протоколов, модели OSI, протоколов прикладного уровня (HTTP, TLS...",Разрабатывать микросервисы с использованием Asyncio и AioHTTP. Разрабатывать демоны по настройке и управлению сетью. Писать системные утилиты в Linux. 
70736925,Python Developer,Батуми,Открытая,2022-10-04T10:50:37+0300,2022-10-04T10:50:37+0300,False,https://api.hh.ru/vacancies/70736925?host=hh.ru,https://hh.ru/vacancy/70736925,Andersen,,,,,Commercial <highlighttext>Python</highlighttext> development experience for 3+ years. Experience with a single web framework (Django or Flask). Good knowledge of...,"Creating clean, well-documented, maintainable, testable and scalable code. Ensuring high-quality solutions produced through automated testing and monitoring code..."
70727177,Преподаватель по Data Science на Python,Алматы,Открытая,2022-10-04T08:47:10+0300,2022-10-04T08:47:10+0300,False,https://api.hh.ru/vacancies/70727177?host=hh.ru,https://hh.ru/vacancy/70727177,Academica,1000000.0,,KZT,False,"Опыт работы от 3х лет в сфере аналитики данных, дата сайнс. Желательно иметь опыт в преподавании курсов.",Записывать видео-уроки по Data Science на <highlighttext>Python</highlighttext>. Подготовить домашние задания/раздаточный материал.
69896075,Middle/Senior Python разработчик (удаленно),Москва,Открытая,2022-10-04T13:41:15+0300,2022-10-04T13:41:15+0300,False,https://api.hh.ru/vacancies/69896075?host=hh.ru,https://hh.ru/vacancy/69896075,StormWall™,,250000.0,RUR,False,Находить решения нетривиальных задач. Желание обучаться новому. Опыт разработки программ на <highlighttext>Python</highlighttext>. Умение разрабатывать ПО под Linux. Базовые знания протоколов...,Разработка программируемых (правила формирует человек) систем анализа и. Фильтрации сетевого трафика. Разработка самообучающихся автономных систем фильтрации трафика: сбор. 
69869831,Программист Python (Senior),Москва,Открытая,2022-10-06T18:09:32+0300,2022-10-06T18:09:32+0300,False,https://api.hh.ru/vacancies/69869831?host=hh.ru,https://hh.ru/vacancy/69869831,"Смарт Текнолоджис,ООО",300000.0,,RUR,False,"Опыт работы <highlighttext>python</highlighttext> программистом 7+ лет. Отличное знание <highlighttext>Python</highlighttext>(>3.6), ООП, паттернов проектирования. Наличие реализованных проектов на <highlighttext>Python</highlighttext>. ",Backend разработка. Реализация бизнес-логики. Рефакторинг старого кода и проектирование нового. Написание тестов. Решение нестандартные задач и изучение новых технологий.
70767110,Разработчик Python (middle/middle+),Москва,Открытая,2022-10-05T10:21:40+0300,2022-10-05T10:21:40+0300,False,https://api.hh.ru/vacancies/70767110?host=hh.ru,https://hh.ru/vacancy/70767110,ЛАНИТ,,,,,Уверенное знание <highlighttext>Python</highlighttext> 3 и опыт промышленной разработки на <highlighttext>Python</highlighttext> от 2-3 лет. Опыт многопоточного и асинхронного программирования. ,"Проектирование компонентов систем. Написание программного кода. Проектирование и развитие архитектуры баз данных. Проведение коллективного код-ревью (аргументировать, анализировать, дискутировать с..."
69537598,Python Developer,Новосибирск,Открытая,2022-10-04T08:37:29+0300,2022-10-04T08:37:29+0300,False,https://api.hh.ru/vacancies/69537598?host=hh.ru,https://hh.ru/vacancy/69537598,ЕВРАЗ,,,,,"Опыт разработки Backend на <highlighttext>Python</highlighttext> от 3х лет. Опыт работы с любым веб-фреймворком на <highlighttext>Python</highlighttext> (Flask, Django, Falcon...","Разработка backend на <highlighttext>Python</highlighttext>. Проработка ETL. Взаимодействие с командами Data Science, DevOps и Frontend. Проектирование приложения и базы данных. "
70584838,Разработчик (SQL+Python),Пермь,Открытая,2022-09-30T15:30:25+0300,2022-09-30T15:30:25+0300,False,https://api.hh.ru/vacancies/70584838?host=hh.ru,https://hh.ru/vacancy/70584838,ЭР-Телеком,,,,,Техническое образование. Знание Linux. Знание PostgreSQL на продвинутом уровне. Знание <highlighttext>Python</highlighttext> на уровне Junior+/Middle. Умение работать с GIT/SVN. ,Реализация атрибутной модели в системе мониторинга. Создание механизмов интеграции с текущими ИС. Реализация опросов оборудования и герерации аварий.
67820939,Data scientist (Антифрод),Москва,Открытая,2022-10-04T16:54:27+0300,2022-10-04T16:54:27+0300,False,https://api.hh.ru/vacancies/67820939?host=hh.ru,https://hh.ru/vacancy/67820939,Домклик,,,,,"Владение SQL на уровне написания сложных запросов (мы используем postgres и clickhouse). Уверенное владение <highlighttext>Python</highlighttext> (Pandas, NumPy, SkiPy, scikit-learn...",Анализировать данные и выдвигать гипотезы по новым типам нарушений. Разрабатывать новые механики автоматической проверки объявлений. Оценивать результаты внедренных моделей. 
70515552,Разработчик Python,Алматы,Открытая,2022-09-29T12:41:50+0300,2022-09-29T12:41:50+0300,False,https://api.hh.ru/vacancies/70515552?host=hh.ru,https://hh.ru/vacancy/70515552,Тинькофф,,,,,Отличное знание <highlighttext>Python</highlighttext> 3 и опыт промышленной разработки на <highlighttext>Python</highlighttext> от трех лет. Опыт многопоточного и асинхронного программирования. ,Проектирование компонентов систем. Организация процесса разработки. Написание и ревью кода. Наставление менее опытных коллег.
70547488,"Data Scientist (Словения, удаленно)",Астана,Открытая,2022-09-29T22:07:13+0300,2022-09-29T22:07:13+0300,False,https://api.hh.ru/vacancies/70547488?host=hh.ru,https://hh.ru/vacancy/70547488,Alex Staff Agency,2500.0,3000.0,USD,False,"Практический опыт работы с Power Bi или Power Query. Опыт работы с ETL на R, <highlighttext>Python</highlighttext>, PowerShell и SSIS. ",Построение статистических и прогностических моделей. Проведение различных исследований данных.
70515347,Разработчик Python,Саратов,Открытая,2022-09-29T12:38:57+0300,2022-09-29T12:38:57+0300,False,https://api.hh.ru/vacancies/70515347?host=hh.ru,https://hh.ru/vacancy/70515347,Тинькофф,,,,,Отличное знание <highlighttext>Python</highlighttext> 3 и опыт промышленной разработки на <highlighttext>Python</highlighttext> от трех лет. Опыт многопоточного и асинхронного программирования. ,Проектирование компонентов систем. Организация процесса разработки. Написание и ревью кода. Наставление менее опытных коллег.
68553752,Python + Go Developer Центр HR TECH,Москва,Открытая,2022-10-05T11:28:30+0300,2022-10-05T11:28:30+0300,False,https://api.hh.ru/vacancies/68553752?host=hh.ru,https://hh.ru/vacancy/68553752,Гринатом,,,,,Понимание принципов разработки многопоточных/ асинхронных/ многопроцессорных приложений и их особенности в <highlighttext>python</highlighttext>. Умение поддерживать высокое качество создаваемых продуктов (unit/ integration...,Исправлять баги и улучшать технические характеристики сервиса. Интеграция с различными внешними системами и сервисами. Участвовать в собеседованиях <highlighttext>python</highlighttext> разработчиков.
70570775,Data engineer (Python/Airflow),Москва,Открытая,2022-09-30T11:11:00+0300,2022-09-30T11:11:00+0300,False,https://api.hh.ru/vacancies/70570775?host=hh.ru,https://hh.ru/vacancy/70570775,QIWI,,,,,"Опыт работы в роли data-инженера не менее 2 лет. Умеете писать DAGи, понимаете, что такое ETL. Здорово, если имели...",
70374667,С/С++ Linux разработчик (remote),Армения,Открытая,2022-10-05T19:27:39+0300,2022-10-05T19:27:39+0300,False,https://api.hh.ru/vacancies/70374667?host=hh.ru,https://hh.ru/vacancy/70374667,Темпеста,,8000.0,USD,True,"Желательно: Опыт в разработке для Linux kernel (kernel/, mm/, net/, security/). Владение <highlighttext>Python</highlighttext> для написания тестовых скриптов. Хороший письменный английский...",
69454225,Python Developer (Extranet Team),Москва,Открытая,2022-10-04T23:54:08+0300,2022-10-04T23:54:08+0300,False,https://api.hh.ru/vacancies/69454225?host=hh.ru,https://hh.ru/vacancy/69454225,"Emerging Travel Group (Ostrovok.ru, B2B.Ostrovok, RateHawk, ZenHotels)",,,,,"Опыт коммерческой разработки на <highlighttext>Python</highlighttext>3 в связке с Django от 3 лет. Опыт написания и поддержки веб-сервисов, проектирования...",Улучшать и развивать личный кабинет отельера. Разрабатывать решения для хранения базы отелей и доступности. Оптимизировать поиск отелей и их доступности. 
49254587,Senior Backend Python Developer Audiogramm (MTS AI),Москва,Открытая,2022-10-04T21:28:50+0300,2022-10-04T21:28:50+0300,False,https://api.hh.ru/vacancies/49254587?host=hh.ru,https://hh.ru/vacancy/49254587,МТС,250000.0,,RUR,False,Обязательно 3+ летний опыт Backend разработки на <highlighttext>Python</highlighttext>. Опыт от года на С++ или Go. Опыт тестирования (модульные тесты...,Реализовывать высоконагруженный бэкенд системы распознавания и синтеза речи. Совместно с отделами DevOps и QA улучшать CI/CD процессы в команде...
70590883,Backend-разработчик (Python/Django),Краснодар,Открытая,2022-09-30T17:36:38+0300,2022-09-30T17:36:38+0300,False,https://api.hh.ru/vacancies/70590883?host=hh.ru,https://hh.ru/vacancy/70590883,Spider Group,,,,,"Опыт программирования на <highlighttext>Python</highlighttext>. Опыт работы с Django. Опыт работы с облачными сервисами(AWS, Google, Azure). Опыт работы Git. ",Разработка API для мобильных и веб-приложений. Интеграция с внутренними и внешними сервисами. Писать тесты для обеспечения высокого качества проекта.
69774571,Python developer,Санкт-Петербург,Открытая,2022-10-04T17:21:19+0300,2022-10-04T17:21:19+0300,False,https://api.hh.ru/vacancies/69774571?host=hh.ru,https://hh.ru/vacancy/69774571,EX CORP.,,,,,Опыт разработки на <highlighttext>Python</highlighttext> от 2-х лет. Опыт работы с микросервисами. Понимание принципов ООП и использование их на практике. ,"EX CORP. — это экосистема сервисов для соревновательных игр. В нее входят продукты CS.MONEY, SCOPE.GG, XPLAY.GG, BLIX.GG."
70460727,Middle/Middle+ Python Developer,Ростов-на-Дону,Открытая,2022-10-06T11:49:44+0300,2022-10-06T11:49:44+0300,False,https://api.hh.ru/vacancies/70460727?host=hh.ru,https://hh.ru/vacancy/70460727,FIRECODE,,,,,"Уверенное знание <highlighttext>Python</highlighttext>. Опыт работы с Django/Django REST framework. Понимание принципов ООП, SOLID. Знание и понимание принципов построения REST...",Работал в команде более 7 человек.
70089365,Middle+ backend python,Волгоград,Открытая,2022-10-05T11:50:58+0300,2022-10-05T11:50:58+0300,False,https://api.hh.ru/vacancies/70089365?host=hh.ru,https://hh.ru/vacancy/70089365,Stroyportal.ru - интернет-площадка,,,,,"Опыт работы <highlighttext>Python</highlighttext>. Умение быстро разбираться в чужом коде. Знание любого web фреймворка, лучше django. Опыт работы с реляционными базами...","Разработка backend/server-side для сайта на <highlighttext>Python</highlighttext> Django. Разработка масштабируемых высоконагруженных решений. Создание новых компонентов, модулей системы. "
69758373,BI Engineer (Tableau),Астана,Открытая,2022-10-04T12:43:26+0300,2022-10-04T12:43:26+0300,False,https://api.hh.ru/vacancies/69758373?host=hh.ru,https://hh.ru/vacancy/69758373,Vital Partners,200000.0,,RUR,False,Знание и опыт работы с SQL и реляционной логики. Знания <highlighttext>Python</highlighttext>. Опыт построения дашбордов (желательно наличие портфолио работ в Tableau). ,"Проектирование, разработка, анализ и автоматизация reporting pipelines (от сбора данных до их визуализации). Пработка ETL-процессов. Интервьюирование заказчиков, владельцев данных..."
67864415,Python программист (Наставник онлайн-курса по Python),Москва,Открытая,2022-10-06T12:48:00+0300,2022-10-06T12:48:00+0300,False,https://api.hh.ru/vacancies/67864415?host=hh.ru,https://hh.ru/vacancy/67864415,Hexlet,,80000.0,RUR,False,"У вас есть опыт коммерческой разработки на <highlighttext>Python</highlighttext> и его фреймворках (в частности, Django). У вас есть базовые знания алгоритмов...","Отвечает на вопросы студентов в учебном чате или мессенджере. Делает код-ревью проектов и практик. Проводит дополнительные активности (вебинары, слаконары..."
68579035,ML engineer,Санкт-Петербург,Открытая,2022-10-04T17:32:53+0300,2022-10-04T17:32:53+0300,False,https://api.hh.ru/vacancies/68579035?host=hh.ru,https://hh.ru/vacancy/68579035,Gameram,250000.0,,RUR,False,"Хорошее знание Scala/Java, <highlighttext>Python</highlighttext>. Знание принципов работы баз данных, распределенных систем хранения и обработки данных. Опыт работы и понимание...",Развивать платформу хранения и обработки данных. Внедрять новые инструменты для продуктовой аналитики и машинного обучения. Решать задачи производительности и отказоустойчивости...
