id,name,area,experience,description,key_skills,employer,alternate_url,from,to,currency
78827749,Python Developer,Казань,От 3 до 6 лет,"Мы – аутсорсинговая аккредитованная IT-компания Aston. С нами вы сможете хорошо зарабатывать, работать над масштабными проектами и профессионально расти в команде. На какой проект ищем Python Developer? Заказчик – ведущий российский продуктовый ритейлер, лидер офлайн- и онлайн-рынка продуктов питания. Компания управляет портфелем брендов сетевых магазинов, цифровыми бизнесами, собственными службами логистики и несколькими цифровыми сервисами для партнеров. Проект – «Календари» – инструмент для автоматического расчета графиков поставок и управления пополнениями. Чего мы ждем от специалиста?  опыт коммерческой разработки на Python от 4-ти лет; опыт разработки на AIOHTTP/ FastAPI/Sanic от 2-х лет; опыт разработки с использованием Django/Flask от 2-х лет; умение писать SQL-запросы без использования ORM; глубокие знания по БД PostgreSQL (понимание преимуществ и недостатков индексов БД); знание и умение проектирования архитектуры, базы, архитектуры таблиц; знание Linux на уровне пользователя.  Будет плюсом:  умение работать с брокер-сообщениями Kafka/Rabbit в силу специфики проекта как такового.  Что мы предлагаем? Хорошая зарплата  размер зарплаты обсуждаем отдельно с каждым кандидатом; доплачиваем за менторство, ведение обучающих курсов, ревью проектов и участие в других профактивностях компании.  Развитие в профессии  долгосрочные проекты от российских заказчиков; возможность выбирать или менять проект и пробовать себя в новых направлениях; прозрачная система Performance Review; ментор на все время работы в компании.  Комфорт и свобода  свободный релокейт между офисами компании; возможность выбирать формат работы: удаленный, из офиса или гибридный; комфортные офисы в городах-центрах разработки; поэтапная система адаптации новых сотрудников.  Обучение  корпоративный портал с материалами для изучения любого нового стека и повышения уровня по своей специальности и не только; участие в технических митапах и конференциях в качестве гостя и спикера.  Социальный пакет  медицинская страховка (+стоматология); частичная компенсация спортивных абонементов; компенсация расходов на оплату коворкинга; 3 sick-days в год; оплачиваемый бенч; оплачиваемый отпуск 28 дней в году; оплачиваемые больничные.  Корпоративная жизнь  корпоративы и тимбилдинги; детские праздники и мастер-классы с подарками и сладостями для семей сотрудников. ","['AIOHTTP', 'FastAPI', 'Django', 'Flask', 'SQL', 'PostgreSQL']",Aston,https://hh.ru/vacancy/78827749,,340000.0,RUR
79030986,Middle / Middle+ Python Developer,Санкт-Петербург,От 1 года до 3 лет,"Holyweb – сервисная IT-компания. Уже 4 года мы создаем корпоративные системы и сервисы для IT-холдингов, ритейла, финтеха и логистических компаний. Разрушаем мифы об аутстаффинге и заботимся о своих сотрудниках: мэтчим интересные проекты с заинтересованными разработчиками, делимся экспертизой внутри компании, поддерживаем комфортную рабочую атмосферу. Сейчас мы ищем Middle / Middle+ Python Developer на один из проектов по поиску и бронированию отелей.Чем предстоит заниматься:  участвовать в проекте — от обсуждения задачи до запуска; разрабатывать новую платформу на Python 2/3, которой будут пользоваться миллионы клиентов; исправлять баги и улучшать технические характеристики сервиса; делать ревью кода; декомпозировать и оценивать трудоемкость задач; проектировать архитектуру сервисов; искать и внедрять лучшие практики и решения.  Что ожидаем от кандидата:  любовь к своему делу и живой интерес к IT-сфере (как и у нас самих); уверенные знания Python и опыт коммерческой разработки от 2-х лет; знание PostgreSQL, FastAPI и других сопутствующих технологий; знание и применение на практике принципов разработки (KISS, DRY, SOLID); уверенность в использовании в GraphQL, Airflow, Kafka; опыт работы с высоконагруженными сервисами; умение работать в команде.  Плюсом будет знание английского языка на разговорном уровне (от B1), но это не must have.Что даём мы:  конкурентную зарплату с индексацией и системой бонусов; полную удалёнку — наши сотрудники работают из разных городов России и мира; работу на проектах с инженерными вызовами; открытость к изменениям: мы готовы обсудить ваши идеи по улучшению сервисов или функционала; свободу самовыражения — свели к минимуму бюрократию и душную корпоративную культуру; опытную команду и профессиональное развитие: шеринг знаний, участие в профильных мероприятиях, обучение; соблюдение work-life balance — программа Holyrelax для хобби и личностного развития; корпоративные курсы английского.  Как будет проходить путь по получения заветного оффера:  Скрининг резюме Знакомство с HR в формате телефонного интервью Техническое собеседование Q&A встреча с СЕО-компании Оффер ","['PostgreSQL', 'Python', 'Kafka', 'Docker', 'Django Framework', 'MongoDB', 'RabbitMQ', 'Elasticsearch', 'Redis', 'Celery', 'Nginx']",Holyweb,https://hh.ru/vacancy/79030986,,,
79110715,Backend Python,Санкт-Петербург,От 3 до 6 лет,"Компания Napoleon IT ― команда менеджеров, дизайнеров и разработчиков, которые по-настоящему влюблены в свое дело. Мы - динамично растущая и развивающаяся компания. Нам 11 лет , но нам по-прежнему присущ дух стартапа и желание сделать компанию, меняющую мир вместе с Тобой! Более 210 сотрудников, 3 офиса в России, 3 собственных продукта и своя школа, в рамках которой мы запускаем различные курсы и образовательные проекты. Современная энергичная мультикультурная среда (сотрудники нашей компании работают в разных городах России и за рубежом). Наша цель - быть на пике актуальности в стремительно меняющемся мире информационных технологий! Сейчас мы ищем Python-разработчика в команду одного из наших проектов. Цель создания программного продукта - повышение рентабельности животноводческого комплекса и снижение расходов на обслуживание и содержание животных, повышение эффективности работы животноводческого комплекса. Мы ждем от тебя:  Владение python на уровне middle и выше; Опыт построения архитектур распределенных, высоконагруженных, отказоустойчивых систем; Понимание принципов сбора, обработки и хранения данных: проектирования БД (реляционных и нет); Опыт работы с Apache Kafka; Опыт работы с Docker и K8S; Знание различных СУБД; Системность подхода в разработке и проектировании; Опыт разработки платформенных решений.  Будет плюсом:  Опыт в CV/AI/ML; Опыт проектирования высоконагруженных ML решений; Опыт управления командой от 1 года; Опыт работы с Apache Nifi, Camunda.Тебе предстоит: Разработка backend части платформенного решения; Обеспечение выполнения задач в срок; Участие в проектировании архитектуры; Участие в формировании требований к качеству информационных систем и процессам их разработки/поставки.Стек: Python, django, django rest framework, PostgreSQL, SQLAlchemy  Мы предлагаем (условия):   Крутая команда единомышленников, с нами тебе будет комфортно и интересно разделять рабочее время и даже отдыхать;   Возможность прокачивать свои навыки. У нас большие кросс-функциональные команды!   Конкурентный уровень дохода в зависимости от вашего опыта;   Компенсация расходов на покупку профессиональной литературы для развития hard и soft skills, личного и профессионального роста;   Компенсация языковых курсов (возможность обучения offline (офис в г. Челябинске) или online).   Доступ к курсам Giga School: ML, QA, iOS/Android Development, основы Frontend и IT-recruiting;   Индивидуальный план развития для каждого сотрудника, с учетом твоих пожеланий в освоении новых технологий;   Оплата профильных online конференций (HighLoad/Podlodka/Mobius и пр.);   Корпоративные мероприятия на любой вкус: интеллектуальные, спортивные и творческие и тимбилдинги;   Комфортный современный офис г. Челябинск, Санкт-Петербург, Москва с зонами отдыха, настольными играми и теннисом, PSP;   Корпоративные выплаты на торжественные мероприятия: свадьба, рождение ребенка;   Гибкий рабочий день при условии синхронизации с командой;   Уютная кухня с фруктами, сладостями и большим выбором чая и кофе;   Скидки на обед с первого рабочего дня (при работе в офисе г. Челябинска);   Трудоустройство по ТК РФ, «белая» заработная плата.   Napoleon IT является работодателем, предоставляющим равные возможности для всех кандидатов. Мы не терпим дискриминации по признаку расы, цвета кожи, религии, пола, возраста, национального происхождения, гражданства, инвалидности или любой другой классификации, защищенной местным законодательством. Рассматриваем вариант удаленного сотрудничества в формате full time, либо формат работы в офисе в одном из городов присутствия (Челябинск, Санкт-Петербург, Москва).","['Python', 'Docker', 'Apache Kafka']",Napoleon IT,https://hh.ru/vacancy/79110715,,,
